DR2Name,_x,_y,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,BP-RP,e_BP-RP,prob0,probs_final
Gaia DR2 5290724505456170368,-0.128426,0.010836,119.25393734932,-60.74221306253,2.3785,0.1284,-5.382,0.282,10.973,0.233,17.858391556652716,0.002398340642254948,2.3903660735698615,0.04975457054397453,1.0,1.0
Gaia DR2 5290724647192847616,-0.067544,-0.035799,119.37830551674,-60.78903432517,2.3581,0.0569,-4.927,0.139,11.199,0.105,16.60150175211797,0.0023582695303044506,2.1188273574076497,0.010462940744304526,1.0,1.0
Gaia DR2 5290724715912323840,-0.078935,-0.026551,119.35501004366,-60.77976029812,2.4362,0.0251,-4.643,0.061,11.01,0.044,12.919527175638287,0.0022609343631982224,0.9390243462629986,0.0062818616751411606,1.0,1.0
Gaia DR2 5290724681552585088,-0.088001,-0.025766,119.33644360274,-60.77895082107,2.4549,0.0207,-4.184,0.059,11.842,0.037,13.943300954309466,0.0019639603116167544,1.154486707310367,0.0039822802942868895,1.0,1.0
Gaia DR2 5290724681552584192,-0.097114,-0.033892,119.3177268629,-60.78705110902,2.3925,0.0303,-4.719,0.086,11.029,0.052,11.918490606138555,0.0018392185675163307,0.7580337215521666,0.002823615880160015,1.0,1.0
Gaia DR2 5290724818991539840,-0.070741,-0.01569,119.37184469489,-60.76891782276,2.3924,0.0893,-5.136,0.227,11.206,0.172,17.176871563344143,0.0024190131373541092,2.373157171684948,0.017735877543965963,1.0,1.0
Gaia DR2 5290724922070754432,-0.087276,-0.014268,119.33799286052,-60.76745521212,2.3889,0.0448,-3.88,0.103,11.082,0.085,7.676743720629455,0.0018486191617165051,0.10936636403009903,0.0034530604008891352,1.0,1.0
Gaia DR2 5290725025149969920,-0.077184,-0.00787,119.35868968762,-60.76108352595,2.4918,0.0307,-5.236,0.069,10.13,0.06,15.426073152305651,0.0020941698355616744,1.603322779252908,0.005907059147679473,1.0,1.0
Gaia DR2 5290725231308404864,-0.043391,0.014243,119.42793480567,-60.73903354155,2.4616,0.0357,-4.656,0.07,11.842,0.052,12.523644489245612,0.0018581163594304036,0.8639882273121788,0.0031503745818134434,1.0,1.0
Gaia DR2 5290725158291187968,-0.042368,0.000479,119.42998990543,-60.75279928664,2.3395,0.1808,-3.438,0.427,10.818,0.373,18.471073865809903,0.003032331010940906,2.5652200975640014,0.03409388175044316,1.0,1.0
Gaia DR2 5290725265668145664,-0.029658,0.032071,119.4560636037,-60.72122089771,2.2065,0.0431,-4.763,0.085,11.401,0.066,9.65084136004554,0.0018231344884207749,0.1290075655893208,0.0026398832984135885,1.0,1.0
Gaia DR2 5290725364449817088,-0.026235,0.033252,119.46306575323,-60.72004348107,2.2805,0.1327,-3.811,0.321,11.678,0.244,17.756673759989564,0.0031278712867969776,2.0636088675594593,0.06904253813251743,1.0,1.0
Gaia DR2 5290725368747361920,-0.017393,0.030947,119.48114270792,-60.72235432293,2.5597,0.0259,-4.369,0.06,11.576,0.048,13.734855355654958,0.001879442066160293,1.1420256559594897,0.0035202191323643784,1.0,1.0
Gaia DR2 5290725368747362816,-0.016044,0.042575,119.48391296628,-60.71072701946,2.3683,0.0605,-4.531,0.16,10.822,0.121,16.449520746899474,0.0023863605963545726,1.9737587055626307,0.010467426319617544,1.0,1.0
Gaia DR2 5290725437466834816,-0.051199,0.021947,119.41198655026,-60.73131785139,2.4085,0.0247,-3.778,0.055,11.252,0.045,14.898788888122416,0.0018351399096596078,1.394667940496408,0.0031812917118612693,1.0,1.0
Gaia DR2 5290725506186311936,-0.057082,0.03151,119.39998699092,-60.72174558179,2.4888,0.1232,-5.782,0.277,10.723,0.253,17.911504977800284,0.002490017650809133,2.4136876946662476,0.028138015294558075,1.0,1.0
Gaia DR2 5290725467528858112,-0.037906,0.034791,119.43920587237,-60.71849280124,2.6058,0.1897,-3.816,0.419,10.755,0.351,18.405110710634805,0.002957523935701835,2.4317452024944224,0.04219709138653634,1.0,1.0
Gaia DR2 5290725437466835840,-0.046762,0.025934,119.42107322311,-60.72733767007,2.3418,0.0357,-4.745,0.073,11.091,0.058,10.158463996465102,0.0018263784854181742,0.22378413064941327,0.0025647903293576214,1.0,1.0
Gaia DR2 5290725677984929152,-0.017134,0.075774,119.48172054033,-60.67752786973,2.4398,0.0326,-4.651,0.067,10.93,0.058,12.49782010519542,0.0018641224121816481,0.8186175394613802,0.0033192543354882303,1.0,1.0
Gaia DR2 5290725574905792640,-0.026217,0.050364,119.46312993081,-60.70293108916,2.5546,0.0794,-4.518,0.205,10.584,0.133,16.959120524573084,0.0022694773744206683,2.1516073819053787,0.01610352435305104,1.0,1.0
Gaia DR2 5290725781064133760,-0.110088,0.016994,119.29150030914,-60.73612291569,2.4534,0.0166,-4.586,0.035,10.446,0.03,13.151888666409874,0.0019336574793493366,0.979622412957303,0.0042366579874150295,1.0,1.0
Gaia DR2 5290725849783612288,-0.087982,0.018931,119.33673384682,-60.73425426717,2.2457,0.0252,-6.865,0.054,11.724,0.052,14.75377622977838,0.002335479237373512,1.4139978308876575,0.007690738888810396,1.0,1.0
Gaia DR2 5290726193380997120,-0.100485,0.058226,119.31140944226,-60.69492326083,2.4598,0.0219,-5.139,0.045,11.346,0.043,14.4379117637274,0.0019441635507239515,1.2582800061691692,0.003872039957868439,1.0,1.0
Gaia DR2 5290726193380997632,-0.098057,0.062395,119.31639499339,-60.69076145441,2.5061,0.0406,-4.641,0.089,11.635,0.079,16.06034589936964,0.0019210840249785244,1.8442302091875717,0.006926187595538192,1.0,1.0
Gaia DR2 5290726227740736256,-0.091922,0.065708,119.32894766771,-60.6874665451,2.4502,0.0653,-4.549,0.144,10.903,0.129,16.80527061201328,0.0020157232096708446,2.2302593747718653,0.01001721211074302,1.0,1.0
Gaia DR2 5290726227740737024,-0.09341,0.071669,119.32594344817,-60.68150141759,2.3353,0.0992,-5.298,0.221,10.919,0.196,17.424806587279427,0.0023122134348253554,2.6407691729680707,0.02226083446306654,1.0,1.0
Gaia DR2 5290726262100476032,-0.066222,0.05029,119.38137820964,-60.70294773994,2.4654,0.0219,-4.115,0.048,11.33,0.036,14.000306431401004,0.0018333935435185793,1.1613852127534194,0.0030186690233407927,1.0,1.0
Gaia DR2 5290726502618649344,-0.033882,0.086581,119.44754529019,-60.66670762622,2.5332,0.1111,-3.561,0.302,11.121,0.2,17.509957820264816,0.0023784079101609786,2.329821053353122,0.025632164741095476,1.0,1.0
Gaia DR2 5290726399539432960,-0.035196,0.065994,119.4448159219,-60.68729277416,2.3629,0.1628,-4.531,0.357,10.325,0.286,17.902039291261374,0.0031162198641738106,2.1941004730297706,0.07884777546520484,1.0,1.0
Gaia DR2 5290726777496556672,-0.047877,0.111615,119.41905289146,-60.64165520935,2.3718,0.1074,-4.446,0.231,11.522,0.212,17.659397357068734,0.0021967720997151372,2.4087930254949406,0.03177719102161695,1.0,1.0
Gaia DR2 5290726777496558080,-0.04263,0.122562,119.42978487656,-60.63071582096,2.2846,0.0419,-5.191,0.086,10.749,0.077,9.40635560358782,0.0018248138342822442,0.09618164677827323,0.0027099813421469494,1.0,1.0
Gaia DR2 5290726914935470976,-0.397372,-0.215549,118.69790957655,-60.96637585017,2.4436,0.0381,-4.879,0.093,11.075,0.075,16.157654463946308,0.0022971966734507136,1.939628732484735,0.008656518332599691,1.0,1.0
Gaia DR2 5290726846215993600,-0.395916,-0.223715,118.70069960694,-60.97455888256,2.4104,0.0246,-3.94,0.057,10.878,0.049,15.457475750927202,0.0019136146942327044,1.6442455592020533,0.004984264812842344,1.0,1.0
Gaia DR2 5290726914930519424,-0.408568,-0.21283,118.6749137063,-60.96351574689,2.4624,0.0287,-5.194,0.064,10.97,0.056,10.996758666037605,0.0019767903535572438,0.6928102187785932,0.003011988225852609,1.0,1.0
Gaia DR2 5290727048076320896,-0.378779,-0.18365,118.73699915045,-60.93470601597,2.3945,0.153,-3.822,0.358,11.428,0.342,18.294453605587023,0.0023978367481482165,2.7036101659431893,0.04465150114264578,1.0,1.0
Gaia DR2 5290727499051027072,-0.343187,-0.175304,118.81044319683,-60.92676377968,2.3892,0.0857,-4.295,0.208,10.571,0.18,17.46844801387798,0.0020534348374928947,2.4027212831910276,0.02496975685507649,1.0,1.0
Gaia DR2 5290727700911375488,-0.385623,-0.158407,118.72353884122,-60.90938324804,2.649,0.1256,-3.548,0.31,10.66,0.255,18.11008080627222,0.002225454591081313,2.6809700243219083,0.04066684599699276,1.0,1.0
Gaia DR2 5290728834785867264,-0.39343,-0.09372,118.70912021336,-60.84460613455,2.3753,0.0218,-4.547,0.061,11.259,0.048,12.838230327369285,0.0019456890126164055,0.9001173803314231,0.003422522284775561,1.0,1.0
Gaia DR2 5290728942159964160,-0.384518,-0.079934,118.72775212403,-60.8309298501,2.4733,0.0523,-5.054,0.126,11.044,0.106,16.690603587361593,0.0025070668925128623,2.1879390132132777,0.012686923887192846,1.0,1.0
Gaia DR2 5290729079598995712,-0.320933,-0.124365,118.85729090047,-60.87605851928,2.2973,0.1348,-3.918,0.302,10.679,0.243,18.039491455246832,0.00254019066110576,2.616552500109556,0.053289046204862085,1.0,1.0
Gaia DR2 5290729182678215296,-0.28483,-0.106398,118.93179546342,-60.85843520961,2.5931,0.0998,-5.221,0.24,11.222,0.166,17.339821136843216,0.0024059145760765887,2.4929904781748498,0.021799068641135035,1.0,1.0
Gaia DR2 5290730144750809472,-0.328948,-0.083417,118.84168968309,-60.83503150889,2.3964,0.014,-3.837,0.036,11.456,0.025,13.26573428560913,0.0018725996058422212,1.0156580719320196,0.0032579980463500603,1.0,1.0
Gaia DR2 5290730174812589184,-0.352011,-0.087554,118.79427232464,-60.83892342597,1.9134,0.2349,-4.32,0.45,9.947,0.362,18.38226112144014,0.0028351685089188818,2.994224011535689,0.0553943953852097,1.0,1.0
Gaia DR2 5290730106091599104,-0.33927,-0.092223,118.82031865661,-60.84372928585,2.3769,0.0228,-4.85,0.056,10.951,0.047,12.610427136293334,0.0018925799668873266,0.8681026948300268,0.0036694119645693884,1.0,1.0
Gaia DR2 5290730144750808192,-0.330251,-0.092784,118.8388176561,-60.84438523079,2.3443,0.0318,-3.862,0.076,11.379,0.056,9.41579713860796,0.0018207901743832013,0.17285682976483052,0.002577572139590635,1.0,1.0
Gaia DR2 5290730316549503488,-0.318071,-0.057435,118.86453680524,-60.80916087291,2.3483,0.0704,-5.383,0.165,11.153,0.136,17.160866814944228,0.002224949360970379,2.3340340952986978,0.016546455201491225,1.0,1.0
Gaia DR2 5290730350909320704,-0.317738,-0.052058,118.86533058172,-60.8037878118,2.4361,0.05,-4.355,0.112,10.629,0.098,16.66751290285243,0.0021855405668611176,2.117340185589942,0.011817278054487923,1.0,1.0
Gaia DR2 5290730488348194304,-0.343548,-0.053816,118.8123825732,-60.8052794298,2.3841,0.0208,-3.86,0.046,11.127,0.038,11.469443838935437,0.0018385864433070112,0.6683551852370648,0.002640797050157905,1.0,1.0
Gaia DR2 5290730385268977536,-0.348701,-0.063169,118.80161011668,-60.81457553427,2.4209,0.0149,-4.641,0.033,10.474,0.028,13.967172470039175,0.001896935834401828,1.1433038123742314,0.00373088659614955,1.0,1.0
Gaia DR2 5290730935024796544,-0.303807,-0.023847,118.89443643752,-60.77571378455,2.4194,0.1393,-4.139,0.287,11.152,0.274,18.179748669726237,0.0023214298366186553,2.608841279635776,0.048400306274697824,1.0,1.0
Gaia DR2 5290731141183126528,-0.283389,0.015173,118.93695928314,-60.73688240773,2.4926,0.0778,-4.5,0.172,11.256,0.139,17.155863448682037,0.0022133608687737263,2.3665381414822093,0.01333646501927283,1.0,1.0
Gaia DR2 5290731312981791872,-0.447073,-0.114762,118.59841801963,-60.86494125674,2.3395,0.0263,-4.304,0.07,11.134,0.053,15.266346342475444,0.0018444747647538876,1.7109067605484665,0.0038775155260048,1.0,1.0
Gaia DR2 5290731583561861248,-0.457063,-0.098888,118.57836833633,-60.84892775081,2.4796,0.0731,-4.234,0.194,11.523,0.157,17.331307359559936,0.0021200275237526632,2.3679030987409924,0.021473629836856696,1.0,1.0
Gaia DR2 5290731862737611648,-0.405783,-0.079026,118.68415052128,-60.82975927956,2.4594,0.0533,-4.197,0.123,11.613,0.11,16.911400996645103,0.001987977230740012,2.1973391005425054,0.01829124945681253,1.0,1.0
Gaia DR2 5290731965816830080,-0.391452,-0.052068,118.71422706677,-60.80298199549,2.4204,0.0254,-5.59,0.056,11.731,0.047,15.244703043644197,0.00207298334452312,1.5513496552020438,0.005695009587118441,1.0,1.0
Gaia DR2 5290732034536302080,-0.423375,-0.081518,118.64799136129,-60.83202322497,2.549,0.0961,-4.233,0.22,11.188,0.212,17.850966149985215,0.0021759912942032754,2.5503543686481187,0.03579744617465502,1.0,1.0
Gaia DR2 5290732412493419392,-0.47916,-0.077279,118.53367396064,-60.82699744633,2.2114,0.1172,-4.857,0.263,11.587,0.226,17.891250721154723,0.002363199203644146,2.995308152640881,0.04464691941252367,1.0,1.0
Gaia DR2 5290732339476113024,-0.466995,-0.086725,118.55834510972,-60.83662278842,2.3359,0.141,-4.838,0.32,10.973,0.315,18.373702308186452,0.0028609603231227465,2.6232091820833645,0.056593988087849836,1.0,1.0
Gaia DR2 5290732584292109952,-0.496239,-0.072669,118.49878677002,-60.82212750926,2.3993,0.0215,-4.264,0.049,10.819,0.047,15.023232545641477,0.0023188604666955774,1.4661773742517248,0.008040857493685495,1.0,1.0
Gaia DR2 5290732721731067136,-0.472331,-0.050149,118.54850395583,-60.79997209858,2.4119,0.0157,-4.875,0.033,11.389,0.03,13.723225897426897,0.002409403127170346,1.1899472228737906,0.008086208653439468,1.0,1.0
Gaia DR2 5290732824810285184,-0.461428,-0.02432,118.57161260317,-60.7743056388,2.3891,0.0871,-4.149,0.201,10.199,0.18,17.486328319785347,0.0021920666594911504,2.6740920993197186,0.029635401257772885,1.0,1.0
Gaia DR2 5290733168407670656,-0.437676,-0.02148,118.62033271756,-60.77179832856,2.4004,0.0196,-4.546,0.045,10.478,0.039,14.919820370700636,0.0020390829494978365,1.4678454300137105,0.005166309167783224,1.0,1.0
Gaia DR2 5290733855602448640,-0.334951,0.01064,118.83138748063,-60.74091790304,2.4293,0.0256,-4.642,0.056,11.54,0.048,15.368209968328214,0.00205523207204949,1.5824262400210394,0.007445192759191594,1.0,1.0
Gaia DR2 5290734302273878400,-0.338486,0.03503,118.82467949595,-60.71649225407,2.4258,0.0532,-4.48,0.119,11.182,0.103,16.759914112490748,0.002170081750447234,2.1053970793414383,0.04151004810229807,1.0,1.0
Gaia DR2 5290734302279048704,-0.335806,0.023818,118.82991824262,-60.72773245604,2.2286,0.049,-4.124,0.11,10.922,0.094,16.039443574451557,0.002124195390366851,2.17470850995538,0.007239317161334759,1.0,1.0
Gaia DR2 5290734267919314176,-0.318642,0.034356,118.86523345397,-60.71737001248,2.4882,0.1143,-4.238,0.268,10.887,0.223,17.860797710205837,0.002343057825201927,2.6106838450450205,0.03566424250884497,1.0,1.0
Gaia DR2 5290734439718012928,-0.30423,0.057639,118.89514855342,-60.69422748696,2.5571,0.0427,-3.742,0.096,11.421,0.076,16.063102198372615,0.001958074834775294,1.9949921428245982,0.006869851865018105,1.0,1.0
Gaia DR2 5290734680236169344,-0.353435,0.032159,118.79405480431,-60.71920212565,2.4457,0.0296,-4.804,0.062,10.411,0.054,15.542809577643084,0.002047023677884184,1.6274511396147595,0.007497008748836468,1.0,1.0
Gaia DR2 5290734916457109504,-0.370912,0.043005,118.75857890572,-60.70816031787,2.4437,0.1021,-3.372,0.23,12.006,0.226,17.88523925697539,0.0022986817940527306,2.5771818599511427,0.03275114211817268,1.0,1.0
Gaia DR2 5290735092553036928,-0.327417,0.054123,118.84770700268,-60.69751506329,2.2281,0.0856,-4.857,0.185,11.008,0.161,17.44110361585084,0.0021442619063616578,2.4229699415582644,0.02460633537728146,1.0,1.0
Gaia DR2 5290735333066033536,-0.349464,0.0716,118.80305028142,-60.67980763406,2.9073,0.2167,-4.304,0.585,10.925,0.535,18.480354043637995,0.003578664854201514,,,1.0,1.0
Gaia DR2 5290735333071202816,-0.348094,0.064552,118.80569235189,-60.68687039591,2.6226,0.0582,-4.797,0.131,11.963,0.115,16.907789992087746,0.002026831410039271,2.5546101490571687,0.014427571436993632,1.0,1.0
Gaia DR2 5290735333071202944,-0.350056,0.067595,118.80175283948,-60.68380607825,2.3951,0.0915,-4.193,0.201,11.485,0.194,17.760693520853245,0.0021601472222701227,2.557692963246488,0.0327753889539203,1.0,1.0
Gaia DR2 5290735642309114240,-0.220532,-0.03639,119.06481918272,-60.78893690216,3.3689,0.1695,-3.788,0.408,11.261,0.307,16.42840996496077,0.0024937414151039797,2.107876023905092,0.012852847127037605,1.0,1.0
Gaia DR2 5290735779747993088,-0.183565,-0.014577,119.14082218126,-60.76735718377,2.4656,0.0254,-4.823,0.057,11.237,0.045,12.188480586028534,0.001837152488081027,0.9211123653635411,0.0028139344225384787,1.0,1.0
Gaia DR2 5290735741088459008,-0.199539,-0.025175,119.10797742421,-60.77785968873,2.1807,0.1814,-5.428,0.393,10.563,0.373,18.323412163509634,0.002571791664244584,2.670591549307897,0.05716520629116574,1.0,1.0
Gaia DR2 5290735985906343680,-0.234727,-0.004902,119.03620555278,-60.75734968201,2.476,0.0318,-5.001,0.071,11.519,0.058,15.801479527784645,0.002188497060010753,1.749717458716443,0.006390967739462418,1.0,1.0
Gaia DR2 5290735985906344704,-0.2262,0.004747,119.05380069993,-60.74776204155,2.4275,0.1321,-4.09,0.296,10.956,0.252,18.033450109330985,0.0022974755562808293,2.563301775794617,0.03585806678798775,1.0,1.0
Gaia DR2 5290736222126960640,-0.188066,0.013127,119.13193813929,-60.73962831814,2.3014,0.1862,-3.754,0.357,10.884,0.303,18.326588942259043,0.0024843376309322224,2.6119193698017504,0.07670759372078505,1.0,1.0
Gaia DR2 5290736363863548032,-0.156751,0.030042,119.19617324185,-60.72288176393,2.4197,0.0354,-4.344,0.077,10.767,0.066,15.663498671323508,0.0032079343850849335,1.7310059034382093,0.014173305594648558,1.0,1.0
Gaia DR2 5290736604381644544,-0.157861,0.062061,119.19422639255,-60.69085746029,2.4162,0.0998,-4.129,0.216,11.095,0.194,17.674036147643346,0.0022715167963567517,2.4809457891334397,0.02147715889810258,1.0,1.0
Gaia DR2 5290737218559327232,-0.227582,0.078677,119.0520435768,-60.67382398165,2.4217,0.0249,-4.14,0.048,10.961,0.039,11.881246567115962,0.001832290978237948,0.7377345635052208,0.00285366932064923,1.0,1.0
Gaia DR2 5290737119777616640,-0.23741,0.048529,119.03152166495,-60.7039004417,2.4077,0.0359,-3.642,0.074,11.188,0.073,10.576462814358896,0.0018203550179218375,0.36932557192175963,0.0027183456094964256,1.0,1.0
Gaia DR2 5290737188497096064,-0.23732,0.066243,119.03197253799,-60.6861869718,2.4473,0.0231,-4.85,0.049,10.854,0.039,12.369389715464214,0.00183717796541345,0.8105498094116736,0.0030452678558188324,1.0,1.0
Gaia DR2 5290737287278894848,-0.191216,0.059187,119.12605429717,-60.69355010553,2.2391,0.1083,-4.778,0.235,11.0,0.179,17.604386936614745,0.002252021205225807,2.4280403194258326,0.02217975014521685,1.0,1.0
Gaia DR2 5290737287278897536,-0.193921,0.061801,119.12056025192,-60.69091989718,2.1412,0.1695,-4.887,0.375,11.44,0.281,18.073528678582683,0.0023991821825842404,2.672410507990186,0.04097954506246476,1.0,1.0
Gaia DR2 5290737562156829312,-0.198287,0.086692,119.11195418118,-60.66600294899,2.0182,0.1577,-4.362,0.32,10.916,0.281,18.249510290256378,0.002806441548514891,2.654965750285932,0.05544000291654704,1.0,1.0
Gaia DR2 5290737669533445248,-0.183676,0.101189,119.14194733564,-60.65159281836,2.3975,0.0223,-4.479,0.048,11.308,0.038,12.877628618460871,0.0020072593276905717,0.89416043180419,0.003897424929916556,1.0,1.0
Gaia DR2 5290737806972563456,-0.127792,0.049327,119.25554706296,-60.70372510781,2.4383,0.0291,-5.43,0.064,10.988,0.056,15.231578954689333,0.002191975731590431,1.5125167145874983,0.006619748970458757,1.0,1.0
Gaia DR2 5290738047490663808,-0.099294,0.105032,119.31413773805,-60.64812110201,2.4289,0.0247,-4.22,0.051,11.738,0.045,14.832343297944487,0.002986648560024081,1.4115900657038338,0.011988607267281447,1.0,1.0
Gaia DR2 5290738180632123264,-0.13981,0.094735,119.23139009991,-60.65826752293,2.4695,0.076,-4.542,0.162,10.877,0.154,17.08173034328738,0.0022104749738788457,2.262335776137487,0.013341058037554912,1.0,1.0
Gaia DR2 5290738288008829184,-0.127654,0.094945,119.25619807777,-60.6581076327,2.3894,0.1559,-5.369,0.362,11.403,0.347,18.359564605909537,0.0025206655793179517,2.65958915582474,0.048513328208485605,1.0,1.0
Gaia DR2 5290738356723303936,-0.079599,0.098435,119.35428362253,-60.65477258818,2.4153,0.0401,-4.587,0.073,11.121,0.102,11.277679394650612,0.0036353735722919455,0.5599019344638201,0.007091897959239208,1.0,1.0
Gaia DR2 5290738391088049920,-0.067572,0.112879,119.37888591783,-60.64035630336,2.2879,0.0788,-4.543,0.163,10.921,0.167,17.188523771818534,0.002475213681038986,2.1647994200634564,0.01645114057377638,1.0,1.0
Gaia DR2 5290738391088122496,-0.072427,0.099801,119.36892405566,-60.65342396498,2.2338,0.1526,-3.679,0.339,10.397,0.313,18.265093248943167,0.0026201133905859706,2.5998583062965714,0.04865346387240652,1.0,1.0
Gaia DR2 5290738562881739648,-0.06596,0.122386,119.38221362424,-60.63085249536,2.2024,0.0764,-4.596,0.123,11.373,0.135,9.160207239769344,0.0018522247480652725,0.1510941532479766,0.0027436220190630366,1.0,1.0
Gaia DR2 5290738764747702656,-0.066208,0.140666,119.38178434257,-60.61257193185,2.2696,0.1339,-5.285,0.265,11.52,0.258,18.0287536049847,0.00231807768599715,2.5313665085302617,0.04178376444036366,1.0,1.0
Gaia DR2 5290738906484117248,-0.151093,0.090291,119.2083228812,-60.66266076516,2.3686,0.0177,-5.118,0.038,10.816,0.033,14.060350385841714,0.0018598684468373514,1.1689510833799925,0.0034531051135414234,1.0,1.0
Gaia DR2 5290739147002207232,-0.124842,0.142879,119.26231707081,-60.61018506512,2.4413,0.037,-4.982,0.063,10.899,0.071,11.129453620874399,0.003098214895974207,0.5372751277395214,0.003260348501849707,1.0,1.0
Gaia DR2 5290739112642551552,-0.134396,0.12466,119.24269314291,-60.62836532285,2.3562,0.1718,-5.845,0.324,10.889,0.325,18.028847313371525,0.002340346460081464,2.7169515380777227,0.050276934924541876,1.0,1.0
Gaia DR2 5290739181361937024,-0.168223,0.120739,119.17368514538,-60.63212768402,2.3148,0.0298,-4.805,0.076,11.42,0.06,11.141367709268115,0.002183366360701595,0.5563116432386117,0.003824533583568713,1.0,1.0
Gaia DR2 5290739387520372864,-0.147939,0.149166,119.21531094067,-60.60380027228,2.4207,0.0632,-5.049,0.136,12.018,0.118,16.775433947831456,0.0021056793037595033,2.147213591611635,0.013104592353100217,1.0,1.0
Gaia DR2 5290739387520374912,-0.141835,0.15457,119.22779366074,-60.59842444988,2.3903,0.055,-4.812,0.107,10.715,0.095,8.041101848202791,0.0018331657948637131,-0.005493349152080995,0.0031848484159640316,1.0,1.0
Gaia DR2 5290739662398290432,-0.093885,0.172632,119.32557422642,-60.58053780511,2.2329,0.0502,-4.968,0.089,10.954,0.094,10.16635640306351,0.0019488503731100594,0.26666228381717616,0.0032677047339810354,1.0,1.0
Gaia DR2 5290739829899616384,-0.110113,0.190543,119.29265946162,-60.56257530641,2.5415,0.1203,-3.836,0.25,11.26,0.274,17.83948933456038,0.0022904180629295676,2.4444561477365454,0.02532067242130153,1.0,1.0
Gaia DR2 5290739937276199168,-0.106229,0.200684,119.30063041432,-60.55244766708,2.324,0.0205,-4.894,0.039,10.649,0.045,14.352668259332681,0.0021242692889018684,1.22078587101141,0.004934146822339481,1.0,1.0
Gaia DR2 5290740040355375360,-0.258065,0.056824,118.98944794884,-60.6954466674,2.3167,0.1131,-3.992,0.261,10.684,0.208,17.51362578160197,0.002295845025623162,2.4045293222425457,0.024259135814530586,1.0,1.0
Gaia DR2 5290740452672243456,-0.249553,0.103852,119.00758306418,-60.64848731576,2.4459,0.0542,-4.475,0.113,11.166,0.09,16.304518931915048,0.00210779818903236,2.2384655483169773,0.009637195911113339,1.0,1.0
Gaia DR2 5290740452672244480,-0.243998,0.110682,119.01902206655,-60.64169944009,2.2596,0.1042,-4.928,0.225,10.825,0.185,14.274282132122707,0.002229592293051574,1.3786154538218192,0.007298851184939291,1.0,1.0
Gaia DR2 5290740452672243968,-0.24871,0.10631,119.00934101713,-60.64603514687,2.4167,0.0146,-5.233,0.029,11.368,0.025,13.380484315009355,0.0020051326644540454,1.0350014693768248,0.005161313236276598,1.0,1.0
Gaia DR2 5290740521391722880,-0.249905,0.124942,119.00719813115,-60.62739497422,2.3668,0.0807,-4.136,0.159,11.321,0.144,17.105576206048788,0.0020948736619318333,2.209578483364872,0.01696618440585276,1.0,1.0
Gaia DR2 5290740452672243584,-0.250046,0.104576,119.00658944617,-60.6477593945,2.402,0.0206,-5.346,0.04,10.453,0.035,14.719391596788613,0.0024049872653564065,1.3530498059285794,0.007234021920512382,1.0,1.0
Gaia DR2 5290740624470939520,-0.222846,0.10586,119.06209516285,-60.6466747369,2.4975,0.0982,-3.998,0.196,10.961,0.183,17.688326833615577,0.002217720056072415,2.3710622066925815,0.03252942648422574,1.0,1.0
Gaia DR2 5290740658830679168,-0.222279,0.113188,119.06335487769,-60.63935146365,2.3907,0.0558,-5.587,0.112,11.232,0.098,16.672231598119474,0.0025901956340922076,2.287351557883696,0.013792328892904104,1.0,1.0
Gaia DR2 5290740929411321216,-0.229998,0.144293,119.04806504267,-60.60819250012,2.3458,0.0402,-4.304,0.08,11.64,0.079,11.20301672805001,0.0035123604697624186,0.573068981705541,0.006068819554960542,1.0,1.0
Gaia DR2 5290740830629369344,-0.23679,0.11925,119.0338506672,-60.63318631803,2.3103,0.0369,-4.152,0.074,10.66,0.062,14.001224194144315,0.0018590287421531976,1.1866081263751376,0.003855611261790234,1.0,1.0
Gaia DR2 5290741036787805440,-0.217379,0.144222,119.07377502074,-60.60835167948,2.4216,0.0236,-4.308,0.055,11.696,0.044,11.571900620699068,0.0018597473850309057,0.6581006916957879,0.004777747371073505,1.0,1.0
Gaia DR2 5290741208586484352,-0.28656,0.12091,118.93239649193,-60.63112177513,2.4034,0.0227,-3.358,0.044,11.309,0.037,12.353623641317554,0.0018740660558730648,0.843796992901078,0.0031483355221591253,1.0,1.0
Gaia DR2 5290741277305967232,-0.251457,0.128981,119.00409915692,-60.62334412577,2.458,0.0192,-4.888,0.038,10.848,0.032,14.303176982706049,0.0018441560154020835,1.2072487330178259,0.0032540492764371346,1.0,1.0
Gaia DR2 5290741449104650112,-0.309271,0.13317,118.88633000458,-60.61865252763,2.3793,0.0551,-4.5,0.103,11.512,0.096,16.51571246803527,0.0020119879716368194,2.0784987568394246,0.009282493701156113,1.0,1.0
Gaia DR2 5290742273738391680,-0.183996,0.153466,119.14190235355,-60.59931489834,2.2433,0.1614,-4.803,0.333,10.359,0.419,18.364980395711108,0.0026973081521138474,2.4617399383980114,0.052253183315680865,1.0,1.0
Gaia DR2 5290742411177350144,-0.16354,0.171763,119.18376077084,-60.58112905466,2.4293,0.0146,-4.639,0.029,11.439,0.026,13.363142402272729,0.0018661286278064653,0.9900038825579234,0.0033381233968256163,1.0,1.0
Gaia DR2 5290742582976042496,-0.179188,0.196448,119.15218131874,-60.55636061753,2.3187,0.0245,-4.418,0.05,11.514,0.045,10.846035471651055,0.001831399519303407,0.4660808484444505,0.0025848860031615142,1.0,1.0
