# Subset of stars selected as members
ID Mag Col Mass_mu Mass_std Mass_binar_mu Mass_binar_std P_binar
"Gaia DR2 5290735985906343680" 15.80148 1.74972 0.69748 0.00967 0.68242 0.01321 0.11
"Gaia DR2 5290718599879127040" 15.80272 1.71276 0.69853 0.00973 0.68363 0.01329 0.13
"Gaia DR2 5290025563955222272" 15.80382 1.42133 0.70841 0.00978 0.69374 0.01385 0.39
"Gaia DR2 5290764813727873664" 15.80796 1.72757 0.69764 0.00972 0.68274 0.01333 0.11
"Gaia DR2 5290409259154039040" 15.80998 1.74461 0.69691 0.00969 0.68204 0.01310 0.10
"Gaia DR2 5294023250793867648" 15.81007 2.39945 0.67540 0.00960 0.62388 0.01537 0.63
"Gaia DR2 5290637957573221760" 15.81560 1.98189 0.68865 0.00971 0.65472 0.02091 0.84
"Gaia DR2 5290667094631481984" 15.83783 1.75324 0.69422 0.00974 0.67887 0.01314 0.11
"Gaia DR2 5291041031662188288" 15.85987 1.73955 0.69282 0.00974 0.67752 0.01289 0.13
"Gaia DR2 5290897266218055040" 15.86391 1.77349 0.69129 0.00981 0.67601 0.01288 0.12
"Gaia DR2 5290798864228454272" 15.87386 1.91504 0.68573 0.00978 0.66712 0.01446 0.68
"Gaia DR2 5290773060065010560" 15.87916 1.75961 0.69045 0.00969 0.67524 0.01305 0.11
"Gaia DR2 5290815837939079552" 15.88051 1.75658 0.69043 0.00968 0.67529 0.01305 0.11
"Gaia DR2 5290754780684542592" 15.88898 1.76055 0.68963 0.00970 0.67461 0.01317 0.11
"Gaia DR2 5290795496974208768" 15.88927 1.99731 0.68184 0.00971 0.65121 0.02050 0.83
"Gaia DR2 5290720524024401920" 15.90349 1.74300 0.68901 0.00976 0.67408 0.01323 0.15
"Gaia DR2 5290723375882600192" 15.90747 1.79271 0.68691 0.00977 0.67161 0.01343 0.13
"Gaia DR2 5290623556543183616" 15.91100 1.80705 0.68615 0.00973 0.67064 0.01334 0.16
"Gaia DR2 5290711727931438080" 15.92229 2.03321 0.67780 0.00988 0.63929 0.02074 0.85
"Gaia DR2 5291450015627779712" 15.92426 1.78048 0.68584 0.00982 0.67071 0.01331 0.11
"Gaia DR2 5290898816704856320" 15.94000 1.79883 0.68397 0.00983 0.66871 0.01343 0.11
"Gaia DR2 5290985059648348800" 15.94459 1.77109 0.68444 0.00989 0.66936 0.01353 0.13
"Gaia DR2 5290659535489024896" 15.94762 1.82596 0.68250 0.00972 0.66675 0.01338 0.18
"Gaia DR2 5291169880682577024" 15.94922 1.84656 0.68166 0.00977 0.66559 0.01351 0.26
"Gaia DR2 5290904932738209024" 15.95040 1.85081 0.68142 0.00977 0.66522 0.01354 0.28
"Gaia DR2 5290786013686393600" 15.95695 1.81030 0.68221 0.00977 0.66660 0.01336 0.12
"Gaia DR2 5290742892213699712" 15.95839 2.03208 0.67465 0.00967 0.64053 0.02125 0.84
"Gaia DR2 5290856657307951232" 15.95866 1.81406 0.68192 0.00978 0.66621 0.01341 0.13
"Gaia DR2 5290899881856756224" 15.97813 1.82035 0.67996 0.00977 0.66408 0.01340 0.13
"Gaia DR2 5290660703720134912" 15.98467 1.81417 0.67955 0.00984 0.66378 0.01344 0.11
"Gaia DR2 5289828029818835200" 15.98987 1.80118 0.67952 0.00986 0.66394 0.01345 0.12
"Gaia DR2 5290345350041066112" 15.99519 1.79993 0.67908 0.00984 0.66353 0.01344 0.12
"Gaia DR2 5291032888404680576" 15.99527 1.80882 0.67878 0.00988 0.66293 0.01340 0.11
"Gaia DR2 5290665479723837184" 15.99767 2.13766 0.66791 0.00973 0.62032 0.01737 0.83
"Gaia DR2 5290723032285137024" 16.00283 1.84054 0.67726 0.00987 0.66088 0.01297 0.16
"Gaia DR2 5290753062697353856" 16.00373 1.66114 0.68305 0.00977 0.66869 0.01420 0.31
"Gaia DR2 5290662249908263296" 16.00947 1.83851 0.67673 0.00985 0.66035 0.01297 0.14
"Gaia DR2 5291024019295596416" 16.01185 1.82486 0.67705 0.00989 0.66090 0.01303 0.11
"Gaia DR2 5290810443460203520" 16.01321 1.81643 0.67718 0.00985 0.66110 0.01306 0.11
"Gaia DR2 5290669328014408192" 16.01769 1.82947 0.67641 0.00985 0.65993 0.01311 0.12
"Gaia DR2 5290763439338232192" 16.01888 2.13881 0.66613 0.00976 0.61882 0.01765 0.84
"Gaia DR2 5289722339263585280" 16.02023 1.82710 0.67624 0.00980 0.65978 0.01307 0.12
"Gaia DR2 5290715919819356800" 16.02580 1.88276 0.67385 0.00975 0.65636 0.01306 0.29
"Gaia DR2 5289874071868093568" 16.03052 1.81671 0.67556 0.00969 0.65938 0.01314 0.12
"Gaia DR2 5290843875485009664" 16.03395 1.97287 0.67013 0.00990 0.65074 0.01455 0.67
"Gaia DR2 5290734302279048704" 16.03944 2.17471 0.66312 0.00979 0.61461 0.01675 0.80
"Gaia DR2 5290784226980246912" 16.05056 1.85497 0.67271 0.00983 0.65565 0.01292 0.15
"Gaia DR2 5291242998204992896" 16.05562 1.84829 0.67250 0.00987 0.65551 0.01289 0.13
"Gaia DR2 5290783780303652352" 16.05883 1.85230 0.67205 0.00981 0.65515 0.01290 0.13
"Gaia DR2 5290726193380997632" 16.06035 1.84423 0.67223 0.00986 0.65526 0.01287 0.12
"Gaia DR2 5290734439718012928" 16.06310 1.99499 0.66705 0.00983 0.64604 0.01494 0.71
"Gaia DR2 5290935993942419840" 16.06494 1.82177 0.67255 0.00988 0.65592 0.01297 0.12
"Gaia DR2 5290661253475851392" 16.07253 1.84410 0.67114 0.00989 0.65408 0.01310 0.11
"Gaia DR2 5291046701018945792" 16.07687 2.17255 0.66013 0.00982 0.61189 0.01682 0.82
"Gaia DR2 5289754843576021760" 16.08627 1.83266 0.67023 0.00993 0.65349 0.01309 0.12
"Gaia DR2 5290912113923645952" 16.10246 1.84705 0.66837 0.00981 0.65153 0.01320 0.11
"Gaia DR2 5290637476536975872" 16.10820 1.91433 0.66577 0.00984 0.64789 0.01268 0.29
"Gaia DR2 5291126965368493184" 16.11215 1.88143 0.66652 0.00981 0.64931 0.01269 0.15
"Gaia DR2 5290934997509679232" 16.12769 1.85686 0.66596 0.00985 0.64898 0.01274 0.11
"Gaia DR2 5290668778258672128" 16.12998 1.86319 0.66559 0.00984 0.64845 0.01279 0.11
"Gaia DR2 5290707604762505600" 16.13923 2.15901 0.65513 0.00980 0.60944 0.01697 0.86
"Gaia DR2 5290913900630098304" 16.14318 1.86000 0.66456 0.00985 0.64724 0.01256 0.12
"Gaia DR2 5290703069277036928" 16.14606 1.91842 0.66218 0.00983 0.64467 0.01247 0.25
"Gaia DR2 5291133837312601984" 16.14926 1.92176 0.66186 0.00985 0.64427 0.01248 0.26
"Gaia DR2 5290944171559733632" 16.15490 2.08530 0.65624 0.00990 0.62858 0.01920 0.84
"Gaia DR2 5290726914935470976" 16.15765 1.93963 0.66069 0.00979 0.64281 0.01276 0.32
"Gaia DR2 5290843600607100416" 16.16042 1.89937 0.66163 0.00985 0.64422 0.01244 0.15
"Gaia DR2 5291007599637034112" 16.17343 2.01339 0.65689 0.00980 0.63744 0.01395 0.63
"Gaia DR2 5289889946066884480" 16.17375 1.92891 0.65973 0.00991 0.64199 0.01269 0.25
"Gaia DR2 5289990207784548736" 16.17470 1.87874 0.66117 0.00983 0.64377 0.01249 0.11
"Gaia DR2 5290793263591287168" 16.18486 1.88794 0.66010 0.00988 0.64272 0.01271 0.11
"Gaia DR2 5290666957192524928" 16.18805 1.91054 0.65904 0.00994 0.64171 0.01265 0.16
"Gaia DR2 5290772235431280000" 16.18946 1.86299 0.66045 0.00985 0.64318 0.01262 0.13
"Gaia DR2 5290744983857413376" 16.21635 1.91701 0.65639 0.00990 0.63892 0.01298 0.14
"Gaia DR2 5290817040529835648" 16.21826 1.89000 0.65701 0.00988 0.63995 0.01289 0.11
"Gaia DR2 5290720008628235392" 16.24356 1.91779 0.65396 0.00978 0.63658 0.01297 0.12
"Gaia DR2 5289862011599570048" 16.25576 1.95080 0.65185 0.01004 0.63410 0.01312 0.21
"Gaia DR2 5290934447753907584" 16.25624 1.99833 0.65026 0.00990 0.63180 0.01291 0.42
"Gaia DR2 5290765844519936768" 16.26771 1.93438 0.65129 0.01003 0.63381 0.01308 0.14
"Gaia DR2 5290767871744305920" 16.27068 1.90182 0.65211 0.01004 0.63479 0.01313 0.12
"Gaia DR2 5290759487968438528" 16.27120 2.22608 0.64162 0.00991 0.59459 0.01523 0.85
"Gaia DR2 5291029246271740032" 16.27617 2.19591 0.64216 0.00989 0.59770 0.01681 0.88
"Gaia DR2 5290712346406652800" 16.27904 2.22037 0.64113 0.00987 0.59465 0.01555 0.86
"Gaia DR2 5289842254750415872" 16.28663 1.85023 0.65241 0.01009 0.63536 0.01326 0.22
"Gaia DR2 5290767631226220928" 16.29116 1.83160 0.65264 0.01008 0.63571 0.01331 0.25
"Gaia DR2 5290764401411011072" 16.29411 1.92979 0.64916 0.00990 0.63181 0.01295 0.11
"Gaia DR2 5290868545777198976" 16.29719 2.24211 0.63885 0.00999 0.59139 0.01513 0.84
"Gaia DR2 5290948981923282432" 16.29997 1.96268 0.64767 0.00990 0.62972 0.01298 0.19
"Gaia DR2 5290749042608318720" 16.30194 1.92158 0.64874 0.00990 0.63142 0.01289 0.11
"Gaia DR2 5290740452672243456" 16.30452 2.23847 0.63839 0.00992 0.59098 0.01527 0.85
"Gaia DR2 5291242719030772480" 16.30899 1.98250 0.64619 0.00996 0.62798 0.01299 0.26
"Gaia DR2 5290032092305523712" 16.30947 2.04453 0.64420 0.01003 0.62412 0.01360 0.53
"Gaia DR2 5289924099648208384" 16.32191 1.91255 0.64741 0.00991 0.62989 0.01315 0.13
"Gaia DR2 5290716057258313088" 16.32306 1.97618 0.64522 0.01007 0.62702 0.01279 0.21
"Gaia DR2 5290656099515450752" 16.32316 1.94320 0.64622 0.00996 0.62858 0.01288 0.11
"Gaia DR2 5289956329082830208" 16.32558 2.01726 0.64367 0.01011 0.62438 0.01324 0.38
"Gaia DR2 5290824049916475264" 16.32917 1.90182 0.64703 0.00986 0.62973 0.01306 0.16
"Gaia DR2 5290934752694628480" 16.33359 1.93888 0.64545 0.01005 0.62773 0.01292 0.11
"Gaia DR2 5290929190714205056" 16.33471 2.24134 0.63564 0.01014 0.58850 0.01576 0.86
"Gaia DR2 5289984126110942848" 16.33755 2.25443 0.63503 0.01013 0.58682 0.01513 0.85
"Gaia DR2 5290655412320662144" 16.34184 1.96380 0.64403 0.01012 0.62589 0.01283 0.14
"Gaia DR2 5290784257039669632" 16.34695 1.93967 0.64436 0.01006 0.62652 0.01281 0.11
"Gaia DR2 5289862423916490240" 16.35298 1.69747 0.65166 0.01015 0.63543 0.01396 0.36
"Gaia DR2 5290779485335828608" 16.36549 2.29707 0.63119 0.01009 0.58152 0.01526 0.81
"Gaia DR2 5289881768449288576" 16.36770 1.97294 0.64140 0.00997 0.62296 0.01307 0.14
"Gaia DR2 5290694273184073728" 16.36804 2.01847 0.63990 0.01006 0.62047 0.01320 0.32
"Gaia DR2 5291118719031467520" 16.36873 1.94221 0.64233 0.00997 0.62430 0.01272 0.11
"Gaia DR2 5290853152614778880" 16.37246 1.76547 0.64780 0.01002 0.63101 0.01383 0.33
"Gaia DR2 5290814635348084992" 16.37517 1.98594 0.64037 0.01005 0.62153 0.01313 0.17
"Gaia DR2 5290761098575269632" 16.38027 2.02401 0.63878 0.01002 0.61892 0.01300 0.32
"Gaia DR2 5291137445088273792" 16.38071 2.22355 0.63224 0.01008 0.58967 0.01826 0.88
"Gaia DR2 5290759350529483392" 16.38151 2.24995 0.63137 0.01014 0.58440 0.01645 0.87
"Gaia DR2 5290028725050999296" 16.38367 1.95889 0.64051 0.01003 0.62209 0.01313 0.11
"Gaia DR2 5289982545563048832" 16.38589 2.30613 0.62904 0.01022 0.57910 0.01543 0.80
"Gaia DR2 5290663555578333568" 16.39833 1.97672 0.63875 0.01003 0.61974 0.01287 0.12
"Gaia DR2 5290707089366346880" 16.40400 1.97642 0.63821 0.00998 0.61914 0.01270 0.12
"Gaia DR2 5290647200343154944" 16.40547 2.29080 0.62788 0.01021 0.57849 0.01585 0.83
"Gaia DR2 5290712964881942016" 16.40968 1.97423 0.63783 0.01004 0.61864 0.01273 0.11
"Gaia DR2 5291066286070052352" 16.41160 2.15774 0.63170 0.01013 0.60746 0.01497 0.81
"Gaia DR2 5290923383918416384" 16.41811 1.97649 0.63692 0.01011 0.61795 0.01277 0.11
"Gaia DR2 5290724097437028480" 16.42016 2.22128 0.62882 0.01025 0.59053 0.02001 0.88
"Gaia DR2 5290691833642642176" 16.42372 1.98513 0.63616 0.01024 0.61715 0.01277 0.12
"Gaia DR2 5290735642309114240" 16.42841 2.10788 0.63185 0.01011 0.61086 0.01263 0.62
"Gaia DR2 5290629466418484352" 16.43028 2.10010 0.63194 0.01012 0.61122 0.01253 0.59
"Gaia DR2 5290760690559288064" 16.43688 1.98247 0.63515 0.01021 0.61599 0.01269 0.11
"Gaia DR2 5289888228079920640" 16.44156 2.34762 0.62298 0.01031 0.57151 0.01475 0.78
"Gaia DR2 5290938845800257920" 16.44498 1.98740 0.63422 0.01011 0.61535 0.01245 0.11
"Gaia DR2 5290632425655609344" 16.44561 2.01189 0.63337 0.01012 0.61433 0.01241 0.17
"Gaia DR2 5290770895401484032" 16.44626 1.97963 0.63437 0.01014 0.61549 0.01253 0.11
"Gaia DR2 5290725368747362816" 16.44952 1.97376 0.63428 0.01012 0.61543 0.01248 0.11
"Gaia DR2 5289886166495716992" 16.45224 2.00235 0.63313 0.01011 0.61419 0.01234 0.13
"Gaia DR2 5290941628939128320" 16.45490 1.99423 0.63316 0.01013 0.61434 0.01236 0.12
"Gaia DR2 5290767940463787264" 16.46034 1.95952 0.63379 0.01015 0.61510 0.01250 0.14
"Gaia DR2 5290712312046913792" 16.46229 2.25246 0.62417 0.01028 0.58136 0.01954 0.88
"Gaia DR2 5290652732261058816" 16.47557 2.33163 0.62043 0.01031 0.56966 0.01560 0.81
"Gaia DR2 5290923212119724672" 16.48033 2.01293 0.63043 0.01027 0.61119 0.01220 0.14
"Gaia DR2 5290965470299554816" 16.48150 1.97942 0.63144 0.01021 0.61245 0.01237 0.12
"Gaia DR2 5291052610893963264" 16.48706 1.98774 0.63065 0.01026 0.61163 0.01228 0.11
"Gaia DR2 5290762339826697344" 16.49044 2.00239 0.62985 0.01029 0.61062 0.01210 0.11
"Gaia DR2 5290663521218593536" 16.49247 2.21757 0.62274 0.01032 0.59331 0.01972 0.86
"Gaia DR2 5290798898588192000" 16.49397 2.00835 0.62935 0.01025 0.61006 0.01217 0.12
"Gaia DR2 5289979418826921344" 16.49603 1.88139 0.63322 0.01014 0.61468 0.01272 0.28
"Gaia DR2 5290706092933811456" 16.49999 2.02198 0.62831 0.01027 0.60910 0.01219 0.14
"Gaia DR2 5289990894979321344" 16.50104 2.04920 0.62741 0.01033 0.60807 0.01198 0.24
"Gaia DR2 5290881735619245696" 16.50592 2.04050 0.62720 0.01029 0.60804 0.01198 0.20
"Gaia DR2 5289992750405037952" 16.51163 2.10584 0.62465 0.01023 0.60511 0.01213 0.49
"Gaia DR2 5290642561778464512" 16.51172 1.99674 0.62818 0.01025 0.60908 0.01221 0.12
"Gaia DR2 5290741449104650112" 16.51571 2.07850 0.62520 0.01026 0.60589 0.01197 0.35
"Gaia DR2 5290721069482679680" 16.51611 2.20669 0.62093 0.01035 0.59606 0.01697 0.85
"Gaia DR2 5290926888611315584" 16.52136 2.02725 0.62633 0.01025 0.60735 0.01203 0.14
"Gaia DR2 5290934653912289536" 16.53351 2.03834 0.62499 0.01029 0.60597 0.01197 0.15
"Gaia DR2 5290716675733528960" 16.53735 2.21665 0.61884 0.01034 0.59398 0.01646 0.85
"Gaia DR2 5290717981403512704" 16.53785 2.02988 0.62491 0.01030 0.60594 0.01195 0.13
"Gaia DR2 5289878950950802688" 16.53804 2.03789 0.62458 0.01025 0.60569 0.01202 0.15
"Gaia DR2 5290649536805390336" 16.53880 2.29299 0.61617 0.01039 0.56993 0.01896 0.87
"Gaia DR2 5290820442143654656" 16.54863 1.97005 0.62579 0.01029 0.60711 0.01216 0.18
"Gaia DR2 5289997075432766336" 16.54873 1.96655 0.62590 0.01029 0.60720 0.01226 0.19
"Gaia DR2 5290718084482964992" 16.54947 2.05861 0.62289 0.01037 0.60406 0.01212 0.21
"Gaia DR2 5290669534172838528" 16.55185 2.05107 0.62293 0.01036 0.60424 0.01212 0.17
"Gaia DR2 5290664964327520896" 16.55474 1.99230 0.62461 0.01027 0.60590 0.01215 0.14
"Gaia DR2 5290402765163645312" 16.55655 2.03930 0.62288 0.01037 0.60434 0.01218 0.13
"Gaia DR2 5290931286657993344" 16.56482 2.02862 0.62254 0.01037 0.60400 0.01219 0.11
"Gaia DR2 5290689222302540928" 16.56955 2.40661 0.60978 0.01060 0.55763 0.01438 0.77
"Gaia DR2 5290718629942367488" 16.57923 2.06209 0.62016 0.01045 0.60147 0.01246 0.18
"Gaia DR2 5289895477984777728" 16.58160 2.03578 0.62072 0.01046 0.60235 0.01250 0.11
"Gaia DR2 5289806005227009536" 16.58481 2.07260 0.61940 0.01046 0.60049 0.01245 0.21
"Gaia DR2 5290769039975518464" 16.59103 2.08826 0.61829 0.01037 0.59928 0.01244 0.27
"Gaia DR2 5290766256836800896" 16.59245 2.05238 0.61938 0.01046 0.60059 0.01250 0.13
"Gaia DR2 5290816422049740800" 16.59410 2.01118 0.62047 0.01048 0.60227 0.01254 0.14
"Gaia DR2 5290834735794742272" 16.59879 2.05246 0.61882 0.01042 0.60010 0.01244 0.13
"Gaia DR2 5290724647192847616" 16.60150 2.11883 0.61632 0.01047 0.59703 0.01252 0.40
"Gaia DR2 5290655034363564160" 16.60279 2.05453 0.61841 0.01041 0.59974 0.01251 0.13
"Gaia DR2 5290667678747043584" 16.60450 2.32044 0.60950 0.01063 0.56371 0.01774 0.87
"Gaia DR2 5290834082959492480" 16.60992 2.04709 0.61794 0.01043 0.59951 0.01254 0.12
"Gaia DR2 5289758313909518848" 16.61401 2.10173 0.61582 0.01053 0.59665 0.01257 0.29
"Gaia DR2 5290843257009705344" 16.61717 2.09963 0.61563 0.01050 0.59648 0.01265 0.28
"Gaia DR2 5290752341143028736" 16.62181 2.06475 0.61634 0.01050 0.59756 0.01278 0.14
"Gaia DR2 5290900053655462912" 16.62183 2.03811 0.61716 0.01046 0.59864 0.01251 0.12
"Gaia DR2 5289721166734073856" 16.62592 2.06401 0.61599 0.01049 0.59726 0.01283 0.13
"Gaia DR2 5290815253823430272" 16.63041 1.98853 0.61807 0.01043 0.59994 0.01279 0.21
"Gaia DR2 5290748973888714880" 16.63173 2.02588 0.61674 0.01054 0.59830 0.01256 0.13
"Gaia DR2 5290652938419484928" 16.63590 2.10088 0.61395 0.01063 0.59490 0.01258 0.25
"Gaia DR2 5290638713487476352" 16.63702 2.05006 0.61550 0.01055 0.59690 0.01281 0.11
"Gaia DR2 5290663693017289216" 16.63710 2.07173 0.61485 0.01059 0.59598 0.01281 0.14
"Gaia DR2 5290642046382523008" 16.63788 2.08054 0.61444 0.01059 0.59552 0.01264 0.17
"Gaia DR2 5290623767001493376" 16.64509 2.13182 0.61217 0.01064 0.59247 0.01263 0.38
"Gaia DR2 5289870051778619776" 16.64661 2.17549 0.61049 0.01063 0.58992 0.01273 0.59
"Gaia DR2 5290632219497000320" 16.64734 2.27071 0.60742 0.01071 0.57930 0.01738 0.87
"Gaia DR2 5290760342661729280" 16.65430 2.03983 0.61432 0.01063 0.59576 0.01289 0.12
"Gaia DR2 5291034537671548544" 16.65454 2.09225 0.61264 0.01063 0.59350 0.01264 0.19
"Gaia DR2 5290820682656967168" 16.65689 0.94162 0.64978 0.01040 0.63551 0.01874 0.46
"Gaia DR2 5291072573902407424" 16.66172 2.10646 0.61143 0.01067 0.59222 0.01269 0.23
"Gaia DR2 5290906341487501824" 16.66212 2.14234 0.61018 0.01067 0.59045 0.01263 0.40
"Gaia DR2 5289800782546600832" 16.66271 2.08563 0.61216 0.01066 0.59311 0.01263 0.15
"Gaia DR2 5290766630492796288" 16.66647 2.07061 0.61229 0.01066 0.59336 0.01266 0.12
"Gaia DR2 5290730350909320704" 16.66751 2.11734 0.61054 0.01061 0.59118 0.01269 0.27
"Gaia DR2 5290740658830679168" 16.67223 2.28735 0.60447 0.01084 0.57493 0.01831 0.88
"Gaia DR2 5290817212328531072" 16.67622 2.07611 0.61117 0.01070 0.59226 0.01273 0.12
"Gaia DR2 5290716675733528832" 16.67946 2.02356 0.61267 0.01068 0.59426 0.01272 0.17
"Gaia DR2 5290728942159964160" 16.69060 2.18794 0.60621 0.01089 0.58495 0.01295 0.57
"Gaia DR2 5290932386169704320" 16.69567 2.09645 0.60879 0.01082 0.58950 0.01277 0.14
"Gaia DR2 5289717082223609600" 16.69674 2.05166 0.61008 0.01072 0.59153 0.01285 0.13
"Gaia DR2 5290768284061176192" 16.70187 2.29959 0.60147 0.01097 0.57121 0.01815 0.88
"Gaia DR2 5290793160512070784" 16.70635 2.38858 0.59813 0.01120 0.54957 0.01526 0.84
"Gaia DR2 5289790508984634624" 16.71216 2.44474 0.59566 0.01116 0.54523 0.01414 0.77
"Gaia DR2 5290766497354852608" 16.71288 2.21303 0.60342 0.01095 0.58135 0.01319 0.64
"Gaia DR2 5290894727896572160" 16.71738 2.13039 0.60574 0.01092 0.58528 0.01310 0.25
"Gaia DR2 5290767837384566528" 16.72749 2.03500 0.60805 0.01084 0.58915 0.01309 0.18
"Gaia DR2 5290835285550560000" 16.74252 2.09070 0.60471 0.01098 0.58487 0.01319 0.11
"Gaia DR2 5290930771261870464" 16.74884 2.41111 0.59341 0.01135 0.54519 0.01512 0.83
"Gaia DR2 5290856451149291776" 16.75407 2.07900 0.60406 0.01101 0.58434 0.01324 0.12
"Gaia DR2 5290781787438941568" 16.75454 2.12582 0.60251 0.01105 0.58216 0.01324 0.17
"Gaia DR2 5290407300649030528" 16.75805 1.00306 0.63895 0.01046 0.62252 0.01875 0.46
"Gaia DR2 5290734302273878400" 16.75991 2.10540 0.60274 0.01105 0.58251 0.01325 0.11
"Gaia DR2 5289901490940760576" 16.76295 2.10473 0.60244 0.01106 0.58234 0.01333 0.11
"Gaia DR2 5290847311458830336" 16.77016 2.11917 0.60127 0.01111 0.58098 0.01344 0.13
"Gaia DR2 5290855385992615552" 16.77478 2.57541 0.58519 0.01178 0.53468 0.01401 0.69
"Gaia DR2 5290739387520372864" 16.77543 2.14721 0.59992 0.01116 0.57905 0.01339 0.22
"Gaia DR2 5290716877594596608" 16.78508 1.82930 0.60955 0.01094 0.59240 0.01399 0.38
"Gaia DR2 5290897541096022400" 16.79010 2.17973 0.59749 0.01135 0.57568 0.01333 0.34
"Gaia DR2 5290639297603518976" 16.79046 2.16810 0.59780 0.01128 0.57637 0.01344 0.29
"Gaia DR2 5290848445330228352" 16.79553 2.11901 0.59896 0.01127 0.57846 0.01340 0.11
"Gaia DR2 5290916615049391616" 16.79638 2.36361 0.59054 0.01153 0.55223 0.01862 0.88
"Gaia DR2 5289886407013890688" 16.79743 2.16268 0.59736 0.01136 0.57595 0.01329 0.25
"Gaia DR2 5289990585741601536" 16.79746 2.37660 0.59000 0.01158 0.54841 0.01805 0.87
"Gaia DR2 5290768524579343104" 16.79785 2.09887 0.59946 0.01120 0.57931 0.01349 0.11
"Gaia DR2 5291448881756423296" 16.80024 2.12524 0.59832 0.01127 0.57765 0.01358 0.12
"Gaia DR2 5290837896890445824" 16.80124 2.10742 0.59886 0.01128 0.57846 0.01347 0.10
"Gaia DR2 5290726227740736256" 16.80527 2.23026 0.59426 0.01143 0.57168 0.01282 0.56
"Gaia DR2 5290761068516409088" 16.81054 2.07095 0.59921 0.01127 0.57931 0.01366 0.17
"Gaia DR2 5290817762084350592" 16.81075 2.20166 0.59472 0.01136 0.57259 0.01303 0.41
"Gaia DR2 5290632249561496192" 16.81112 2.52509 0.58349 0.01177 0.53389 0.01452 0.73
"Gaia DR2 5290748424132935424" 16.81384 1.68065 0.61204 0.01094 0.59535 0.01414 0.41
"Gaia DR2 5291085252645697920" 16.81559 2.17174 0.59526 0.01136 0.57359 0.01327 0.26
"Gaia DR2 5290811061935498496" 16.81770 2.12870 0.59657 0.01137 0.57561 0.01346 0.11
"Gaia DR2 5289987218487329024" 16.81995 2.09330 0.59761 0.01133 0.57712 0.01377 0.13
"Gaia DR2 5291038798279261184" 16.82007 2.12003 0.59663 0.01133 0.57584 0.01355 0.10
"Gaia DR2 5290853015175822976" 16.82041 2.16392 0.59506 0.01136 0.57356 0.01331 0.22
"Gaia DR2 5290828104365333888" 16.82143 2.39823 0.58694 0.01163 0.54374 0.01664 0.87
"Gaia DR2 5289803325167399424" 16.82251 2.12256 0.59630 0.01131 0.57548 0.01352 0.10
"Gaia DR2 5290847139660032384" 16.82393 2.44858 0.58490 0.01173 0.53748 0.01494 0.81
"Gaia DR2 5290816800011541504" 16.82448 2.09897 0.59694 0.01139 0.57649 0.01375 0.12
"Gaia DR2 5291090642826598656" 16.83227 2.44538 0.58422 0.01173 0.53721 0.01510 0.82
"Gaia DR2 5291031823252080000" 16.83451 2.12135 0.59521 0.01139 0.57431 0.01347 0.10
"Gaia DR2 5289980483978742016" 16.83629 2.49448 0.58208 0.01178 0.53337 0.01500 0.76
"Gaia DR2 5289190514936127488" 16.83789 2.24017 0.59082 0.01156 0.56823 0.01242 0.55
"Gaia DR2 5289999862870907776" 16.84751 2.15502 0.59290 0.01148 0.57139 0.01320 0.15
"Gaia DR2 5290776805276220032" 16.85039 2.14722 0.59289 0.01149 0.57149 0.01321 0.12
"Gaia DR2 5291257120057477760" 16.85054 2.20625 0.59080 0.01154 0.56889 0.01265 0.36
"Gaia DR2 5290615383225611648" 16.85929 2.14439 0.59212 0.01155 0.57089 0.01317 0.11
"Gaia DR2 5290768421500127104" 16.85958 2.10458 0.59343 0.01144 0.57277 0.01356 0.13
"Gaia DR2 5290855385997538048" 16.86357 2.18897 0.59019 0.01154 0.56864 0.01274 0.26
"Gaia DR2 5290940598146966144" 16.86495 2.15599 0.59120 0.01158 0.56993 0.01294 0.13
"Gaia DR2 5290772269790935296" 16.86637 2.10115 0.59296 0.01148 0.57227 0.01351 0.15
"Gaia DR2 5290711659211883392" 16.86736 2.31138 0.58552 0.01172 0.56089 0.01315 0.79
"Gaia DR2 5290750520076892160" 16.86781 2.12951 0.59179 0.01155 0.57077 0.01323 0.10
"Gaia DR2 5291045670226703360" 16.87258 2.15996 0.59030 0.01155 0.56911 0.01286 0.13
"Gaia DR2 5289937053269956864" 16.87268 2.21304 0.58848 0.01163 0.56651 0.01241 0.35
"Gaia DR2 5290779210458009728" 16.87556 2.20881 0.58838 0.01167 0.56650 0.01246 0.33
"Gaia DR2 5290349885526628864" 16.87881 2.18009 0.58901 0.01161 0.56752 0.01258 0.19
"Gaia DR2 5291106968000154496" 16.88040 2.15511 0.58975 0.01157 0.56869 0.01289 0.12
"Gaia DR2 5290767493787263488" 16.88063 2.06290 0.59289 0.01151 0.57264 0.01370 0.23
"Gaia DR2 5290655893357015168" 16.88125 2.20398 0.58799 0.01164 0.56618 0.01245 0.30
"Gaia DR2 5290711349974147712" 16.88174 2.19328 0.58830 0.01168 0.56670 0.01252 0.25
"Gaia DR2 5290705818055908096" 16.88601 2.21216 0.58725 0.01160 0.56517 0.01246 0.33
"Gaia DR2 5290815013305351296" 16.88765 2.23899 0.58610 0.01167 0.56368 0.01244 0.45
"Gaia DR2 5290713067961157760" 16.88798 2.23927 0.58607 0.01168 0.56363 0.01248 0.45
"Gaia DR2 5290779107378792192" 16.89597 2.19440 0.58688 0.01165 0.56525 0.01244 0.23
