DR2Name _x _y RA_ICRS DE_ICRS Plx e_Plx pmRA e_pmRA pmDE e_pmDE Gmag e_Gmag BP-RP e_BP-RP
"Gaia DR2 5289679419652921984" 1.303417 -1.097118 122.27768702295 -61.82292170904 "" "" "" "" "" "" 21.012682927518522 0.031972933230239316 "" ""
"Gaia DR2 5289679527030389248" 1.323791 -1.11108 122.32206375915 -61.83600391315 "" "" "" "" "" "" 20.65420075677202 0.0342291140869285 2.0722493431916647 0.2288208991748734
"Gaia DR2 5289679557091863808" 1.329941 -1.106997 122.33470553852 -61.83166060256 "" "" "" "" "" "" 21.095850128647733 0.03605707745408891 "" ""
"Gaia DR2 5289679664467450880" 1.345667 -1.091199 122.36652511067 -61.81519824426 "" "" "" "" "" "" 20.87177230727778 0.015671164448274853 2.301292332134519 0.2440291636991411
"Gaia DR2 5289679870625889792" 1.300986 -1.086142 122.271561263 -61.81205894926 "" "" "" "" "" "" 20.841225446217535 0.014931993986009258 0.9665031091631384 0.18046280033944456
"Gaia DR2 5289679939345361792" 1.34031 -1.067766 122.35303584191 -61.792022796 "" "" "" "" "" "" 20.815657187217713 0.014710724572977443 1.5153838656732148 0.1574795888742042
"Gaia DR2 5289679939345363456" 1.330732 -1.073903 122.33335365462 -61.79856694398 "" "" "" "" "" "" 21.176348303197095 0.04343272766414753 "" ""
"Gaia DR2 5289680038128289024" 1.338289 -1.045993 122.3467669271 -61.77035893087 "" "" "" "" "" "" 20.930267957765103 0.0224977375708597 1.1466138104222878 0.602476587140087
"Gaia DR2 5289679939343799424" 1.332058 -1.070711 122.33586527413 -61.79532085925 "" "" "" "" "" "" 20.89779167383665 0.017931616797079455 1.3168938932801098 0.21938721706712686
"Gaia DR2 5289679969407756928" 1.348052 -1.045115 122.36730548723 -61.76905870703 "" "" "" "" "" "" 20.481436574208875 0.017830760247164623 "" ""
"Gaia DR2 5289680179865452800" 1.443292 -1.186244 122.58243776109 -61.90572474631 "" "" "" "" "" "" 20.737823271522423 0.012470822603848863 1.1137358502608912 0.27442138998069693
"Gaia DR2 5289680248583114880" 1.466691 -1.183715 122.63180820886 -61.90209395366 "" "" "" "" "" "" 20.75361857395074 0.014558211907147322 1.0776141376154484 0.382348724211835
"Gaia DR2 5289680420381937664" 1.422895 -1.17141 122.53771423105 -61.89185672952 "" "" "" "" "" "" 21.04220739546665 0.023456336416440654 "" ""
"Gaia DR2 5289680420381669760" 1.422961 -1.177774 122.53848135987 -61.89821009911 "" "" "" "" "" "" 20.79067721408152 0.017213713213107804 2.242859051768786 0.5092256148911503
"Gaia DR2 5289680386021929600" 1.431115 -1.179448 122.55593647171 -61.89950436036 "" "" "" "" "" "" 20.80400077066693 0.01962356444516353 0.9942504419872655 0.38042543502910386
"Gaia DR2 5289680587883978368" 1.458002 -1.140815 122.60906212445 -61.85965930033 "" "" "" "" "" "" 20.78141157535692 0.01369787687148945 1.2192894974483366 0.3232892736592767
"Gaia DR2 5289680489101144448" 1.446247 -1.164831 122.58656497958 -61.88419855216 "" "" "" "" "" "" 20.6489531090274 0.012329617185145478 0.8813037377812698 0.24026846914863964
"Gaia DR2 5289680557820892032" 1.442204 -1.158426 122.57735684674 -61.87799164288 "" "" "" "" "" "" 21.002920488302323 0.02659153958834257 "" ""
"Gaia DR2 5289680729618874752" 1.490793 -1.149536 122.67939949851 -61.86680197765 "" "" "" "" "" "" 20.75835600331496 0.015885780629409995 1.8430997257189325 0.5459891048279649
"Gaia DR2 5289680832698664832" 1.49575 -1.140007 122.68891687896 -61.857045616 "" "" "" "" "" "" 20.689160281472905 0.011130985962205065 1.2115559033549133 0.3115548424746381
"Gaia DR2 5289680897121617536" 1.471258 -1.145758 122.63763691898 -61.86396682863 "" "" "" "" "" "" 20.491352042252878 0.01062161235668403 0.7287694282023374 0.20548910184175595
"Gaia DR2 5289680970135903488" 1.46246 -1.126109 122.61702203856 -61.84476010651 "" "" "" "" "" "" 12.627067343484788 0.0019133324114132071 0.9426411840232589 0.0025875598105987254
"Gaia DR2 5289680970137480576" 1.466737 -1.137851 122.6272621184 -61.85628508447 "" "" "" "" "" "" 20.968513240477996 0.019154708073454797 0.9164082685074391 0.4783544196398099
"Gaia DR2 5289680901417027072" 1.464337 -1.143466 122.62274548631 -61.86200674759 "" "" "" "" "" "" 20.69340590897999 0.015538771907310081 1.4940272643695707 0.2430658934586566
"Gaia DR2 5289681141936170624" 1.498633 -1.107816 122.69169985962 -61.8247563178 "" "" "" "" "" "" 21.051420764865043 0.0211453129066099 "" ""
"Gaia DR2 5289681107577058176" 1.491304 -1.110345 122.67645553037 -61.82763747094 "" "" "" "" "" "" 21.017229752447534 0.03411732166951565 "" ""
"Gaia DR2 5289681245016170624" 1.407026 -1.158356 122.50280016727 -61.8795462582 "" "" "" "" "" "" 20.996124221638436 0.02632570032573373 0.7320590499312729 0.4297114346789175
"Gaia DR2 5289681206359245440" 1.423756 -1.153428 122.53777133238 -61.87385657412 "" "" "" "" "" "" 21.029349449324215 0.023700492457939905 "" ""
"Gaia DR2 5289681176296182144" 1.418915 -1.164837 122.52863259996 -61.88547475417 "" "" "" "" "" "" 20.9443322717739 0.019311223317571003 0.5755713318996207 0.23561327579218033
"Gaia DR2 5289681343798229760" 1.443414 -1.135854 122.57767474698 -61.85539027249 "" "" "" "" "" "" 20.915312491579236 0.01997883221272571 1.7563112482042413 0.39242218289911024
"Gaia DR2 5289681348094605568" 1.452951 -1.127816 122.5970633897 -61.84691397874 "" "" "" "" "" "" 20.87164376454339 0.020234527860588544 0.09994505499214057 0.339627155274235
"Gaia DR2 5289681481237197184" 1.419561 -1.124027 122.52600465226 -61.84468258753 "" "" "" "" "" "" 20.93162546757531 0.027782474973998942 1.402816670612573 0.26895436229090985
"Gaia DR2 5289681554253044992" 1.409481 -1.111937 122.50349350898 -61.83306901831 "" "" "" "" "" "" 20.924584878912384 0.020888206489362543 1.4728437263274117 0.3553384563897733
"Gaia DR2 5289681622973961728" 1.438011 -1.103126 122.56299168978 -61.82295301608 "" "" "" "" "" "" 19.88907376417444 0.010083344282338851 "" ""
"Gaia DR2 5289681622973166208" 1.431067 -1.110927 122.54907137767 -61.83106715182 "" "" "" "" "" "" 20.730575188163254 0.0647583313917658 -0.4827021236216211 0.35231817131136595
"Gaia DR2 5289681794771205504" 1.452025 -1.117949 122.59411776676 -61.83710280318 "" "" "" "" "" "" 20.98024035103757 0.029120400748957408 1.2661690113402528 0.1440571446178524
"Gaia DR2 5289681829131463552" 1.469186 -1.099435 122.62856188077 -61.81780058828 "" "" "" "" "" "" 21.008300830066787 0.019558615911986203 "" ""
"Gaia DR2 5289681897850696320" 1.498245 -1.079973 122.6880135386 -61.79696817121 "" "" "" "" "" "" 20.98379757918768 0.024480364917051103 1.134499876090171 0.6185674663744588
"Gaia DR2 5289681932210434304" 1.476823 -1.088958 122.64364929949 -61.80697299605 "" "" "" "" "" "" 20.960532423878075 0.02036315540377728 0.5947091624484777 0.6724981717739964
"Gaia DR2 5289681932210292096" 1.480627 -1.079373 122.65071825961 -61.79721784347 "" "" "" "" "" "" 21.241936680342594 0.0277532028140415 "" ""
"Gaia DR2 5289681932208765056" 1.479303 -1.083447 122.64833306803 -61.80135006896 "" "" "" "" "" "" 20.476959305164172 0.010327357007435433 1.4276189548209288 0.37466735187330097
"Gaia DR2 5289681863491301888" 1.47818 -1.093495 122.64698037301 -61.81143934009 "" "" "" "" "" "" 20.94612039793494 0.025215084306567218 0.4138707358724041 0.49099054994956426
"Gaia DR2 5289681863490679040" 1.483875 -1.103789 122.66007182703 -61.82144720498 "" "" "" "" "" "" 20.878348248814834 0.017899653561006597 0.33851737998674025 0.3146272635566348
"Gaia DR2 5289682000929770240" 1.452658 -1.087518 122.59241802482 -61.80667961996 "" "" "" "" "" "" 20.97485558722266 0.02163142930078596 2.247549354581853 0.2480741250374422
"Gaia DR2 5289682030993073792" 1.459993 -1.084629 122.60763439919 -61.80344807907 "" "" "" "" "" "" 20.99425188972098 0.030804368107475347 0.5928842562303558 0.48112093211726364
"Gaia DR2 5289681996633336320" 1.45176 -1.083649 122.59013234814 -61.80285712837 "" "" "" "" "" "" 21.03217708273526 0.02892061859371258 "" ""
"Gaia DR2 5289682241447806464" 1.475692 -1.045897 122.63690147959 -61.76401995508 "" "" "" "" "" "" 20.96374569685453 0.022932773059530173 0.24462928862202915 0.5340402350274771
"Gaia DR2 5289682207088069248" 1.466276 -1.054019 122.61783790565 -61.77257909605 "" "" "" "" "" "" 20.823744188775958 0.02001741445542057 1.4210902062943624 0.30734967494818066
"Gaia DR2 5289682138368769024" 1.467978 -1.076235 122.62366793342 -61.79468633494 "" "" "" "" "" "" 20.94186125645954 0.021097809548347012 1.355809895972694 0.7542875372239075
"Gaia DR2 5289683650198992512" 1.491458 -1.050974 122.67070313128 -61.76833455785 "" "" "" "" "" "" 20.86281086808429 0.014455544872545509 1.867663053537612 0.27896316733103454
"Gaia DR2 5289684509190809472" 1.409819 -1.104587 122.50349536161 -61.82571209337 "" "" "" "" "" "" 20.8349941607206 0.017193861394067398 1.3846169636812284 0.3026158064209309
"Gaia DR2 5289684474830810752" 1.385191 -1.116788 122.45255317851 -61.83901282048 "" "" "" "" "" "" 21.201657182770006 0.03766841571322891 "" ""
"Gaia DR2 5289684474832830720" 1.395735 -1.114218 122.47462490456 -61.83597097581 "" "" "" "" "" "" 21.00684405243678 0.026789042797120906 "" ""
"Gaia DR2 5289684474830987776" 1.38659 -1.113616 122.45521149562 -61.8357814893 "" "" "" "" "" "" 21.262006312872515 0.03166939472421687 "" ""
"Gaia DR2 5289684509191915392" 1.394325 -1.10468 122.47072423729 -61.82650734064 "" "" "" "" "" "" 19.16521456898853 0.006503643700773613 1.6206484113207864 0.018509043785431344
"Gaia DR2 5289684509191915776" 1.402168 -1.109384 122.4877714141 -61.83085176354 "" "" "" "" "" "" 19.8715365510867 0.006026133749130751 1.5538712145514282 0.02921554096530881
"Gaia DR2 5289684646629625728" 1.423395 -1.082543 122.53006158067 -61.80307076367 "" "" "" "" "" "" 20.77410257438945 0.020651304570462884 0.3526451513498543 0.31964558282191713
"Gaia DR2 5289684646629625856" 1.423243 -1.088061 122.53027853875 -61.8085895328 "" "" "" "" "" "" 21.025788195767255 0.03051123448892855 "" ""
"Gaia DR2 5289684818429714688" 1.372627 -1.079483 122.422439517 -61.80230997836 "" "" "" "" "" "" 20.971609314708807 0.04290913031347586 "" ""
"Gaia DR2 5289684784068581248" 1.389783 -1.074186 122.4582037782 -61.79625225042 "" "" "" "" "" "" 20.899768495778805 0.014424784535457258 2.1928117680565222 0.24611237984319748
"Gaia DR2 5289684749708843904" 1.383005 -1.08984 122.4453649735 -61.81219304794 "" "" "" "" "" "" 20.921216163194828 0.022097598787211407 1.2939337911860918 0.28047184818263665
"Gaia DR2 5289684818428320768" 1.377936 -1.082096 122.43391078472 -61.80468408707 "" "" "" "" "" "" 20.912105786206837 0.018047726952517336 1.9094155116261895 0.44688522250006957
"Gaia DR2 5289684818428370816" 1.374435 -1.073184 122.42566810432 -61.79593709039 "" "" "" "" "" "" 20.86357609978853 0.014389626782411359 1.0818116470813983 0.2646425540380084
"Gaia DR2 5289684951569807744" 1.392418 -1.055206 122.46196077345 -61.77717480661 "" "" "" "" "" "" 19.151684144294972 0.008822940535112213 2.4585449616188377 0.06504638015320192
"Gaia DR2 5289684985930615680" 1.412623 -1.049807 122.50411677434 -61.77086685428 "" "" "" "" "" "" 21.00016793657248 0.02526878272967268 "" ""
"Gaia DR2 5289684921506045696" 1.408679 -1.062638 122.49702584439 -61.78386227726 "" "" "" "" "" "" 20.756736019334724 0.014530589265485045 2.09082373783054 0.40569496626990476
"Gaia DR2 5289684887149038976" 1.405764 -1.074462 122.49200876227 -61.79580599286 "" "" "" "" "" "" 18.72347468716998 0.008194317079514866 1.557681225694182 0.017487299894589317
"Gaia DR2 5289684990228256512" 1.410685 -1.041948 122.49926346351 -61.76310497715 "" "" "" "" "" "" 19.693984359683878 0.008499811901966374 1.6375019060892093 0.036997780252360966
"Gaia DR2 5289685123369576320" 1.451034 -1.047524 122.5850030065 -61.76681022641 "" "" "" "" "" "" 20.67544871874055 0.012914568323404364 1.3470087947567926 0.2768241127578806
"Gaia DR2 5289685093306224000" 1.424201 -1.058474 122.52941362084 -61.77899329296 "" "" "" "" "" "" 20.98865418917498 0.01861233121380982 2.1052082742126217 0.5884106040191915
"Gaia DR2 5289685054648247040" 1.442446 -1.061902 122.56829147472 -61.78157193647 "" "" "" "" "" "" 19.75198734819309 0.012640674915234499 "" ""
"Gaia DR2 5289685024586150784" 1.443869 -1.07296 122.57239183337 -61.79255046896 "" "" "" "" "" "" 20.83350395867297 0.015234297999017658 1.479634075970381 0.3463729806040649
"Gaia DR2 5289685093306700800" 1.433722 -1.063788 122.55004667701 -61.78386126977 "" "" "" "" "" "" 21.1559495849013 0.04035653194786282 "" ""
"Gaia DR2 5289685093306270208" 1.435523 -1.052021 122.55269472781 -61.77202492597 "" "" "" "" "" "" 21.10824596352319 0.04049340969053428 "" ""
"Gaia DR2 5289685020290325504" 1.440309 -1.072117 122.56478652167 -61.79187425704 "" "" "" "" "" "" 20.916383501485818 0.02030522560347158 2.1053310287642653 0.3105379689385071
"Gaia DR2 5289685024587995136" 1.437576 -1.078054 122.5595950562 -61.7979311094 "" "" "" "" "" "" 19.5724454694439 0.009559981566976482 "" ""
"Gaia DR2 5289685192088009600" 1.465763 -1.037998 122.61514524632 -61.75660220871 "" "" "" "" "" "" 19.376112131150336 0.009718986046037187 1.258515600442582 0.06932250677246886
"Gaia DR2 5289685265103017600" 1.470362 -1.020676 122.62311043571 -61.73908359313 "" "" "" "" "" "" 20.62821253173144 0.030437449272182924 "" ""
"Gaia DR2 5289685333824437760" 1.43926 -1.026851 122.55810525071 -61.74671163341 "" "" "" "" "" "" 21.064390854793885 0.02742894943305696 "" ""
"Gaia DR2 5289685299462748032" 1.430677 -1.048439 122.54210814868 -61.76867156419 "" "" "" "" "" "" 19.81812482879941 0.008103142932338872 1.6157632643126796 0.028198172654227686
"Gaia DR2 5289685299462747648" 1.425311 -1.042643 122.5302126776 -61.76312986857 "" "" "" "" "" "" 19.70709727517017 0.01628687212911469 1.5708533790189563 0.040102299530248964
"Gaia DR2 5289685363887773312" 1.424396 -1.027858 122.52683818579 -61.74840357651 "" "" "" "" "" "" 21.030390352428427 0.02280347564970052 "" ""
"Gaia DR2 5289685363887757568" 1.42318 -1.037706 122.52523256172 -61.75829613523 "" "" "" "" "" "" 20.91839449706862 0.016283182216624698 1.447590890999848 0.34551379468745574
"Gaia DR2 5289685539982967680" 1.45256 -1.009923 122.5844898384 -61.7291826827 "" "" "" "" "" "" 21.080473838700257 0.036687196379452766 "" ""
"Gaia DR2 5289685535686496000" 1.456134 -1.004812 122.59151859912 -61.723910803 "" "" "" "" "" "" 20.948325219009437 0.02005484633778722 0.8575072340608614 0.19152593116959823
"Gaia DR2 5289685539982698752" 1.463054 -1.001168 122.60574494312 -61.71994507781 "" "" "" "" "" "" 21.017376741712603 0.026462349113690806 "" ""
"Gaia DR2 5289685471263220224" 1.461018 -1.017665 122.60309893313 -61.73651773862 "" "" "" "" "" "" 21.024899704551746 0.020992721065362412 "" ""
"Gaia DR2 5289685608702352128" 1.37644 -1.054887 122.42817846496 -61.77757137821 "" "" "" "" "" "" 20.96598663924916 0.0238884928577867 1.1084532952136215 0.3081826083325717
"Gaia DR2 5289685608702352640" 1.374251 -1.060915 122.42412149738 -61.7836896359 "" "" "" "" "" "" 21.070857255161613 0.023063680104988587 "" ""
"Gaia DR2 5289685570045081088" 1.374745 -1.066613 122.42570425397 -61.78935930657 "" "" "" "" "" "" 17.80691480518133 0.003940652039445627 2.3378377777746486 0.03279883973056161
"Gaia DR2 5289685574342449024" 1.369543 -1.061354 122.41421561744 -61.78433653585 "" "" "" "" "" "" 20.505938138430174 0.015550798470258939 "" ""
"Gaia DR2 5289685776204620160" 1.38414 -1.034002 122.44246330796 -61.75636592559 "" "" "" "" "" "" 21.075189684130024 0.02304713757392452 "" ""
"Gaia DR2 5289685711783294848" 1.39342 -1.045462 122.46314707233 -61.76739679031 "" "" "" "" "" "" 20.753388007756467 0.01767072186124332 1.176138497773561 0.09605282775209992
"Gaia DR2 5289685776204612864" 1.383338 -1.038156 122.44116495264 -61.76055096602 "" "" "" "" "" "" 20.894767520175847 0.019607403468618313 1.1327994855562267 0.19189308156572513
"Gaia DR2 5289685746141137920" 1.400429 -1.031969 122.47665411602 -61.75360235932 "" "" "" "" "" "" 21.08234499160588 0.028117953820166963 "" ""
"Gaia DR2 5289685913643575296" 1.350668 -1.030036 122.37143578839 -61.75388197291 "" "" "" "" "" "" 20.86281086808429 0.01892934211494941 0.8936866492109488 0.17853285614174277
"Gaia DR2 5289685849218365184" 1.349326 -1.04288 122.36979014503 -61.76677009293 "" "" "" "" "" "" 20.632329072036285 0.016995130982699336 "" ""
"Gaia DR2 5289685948003338752" 1.361846 -1.012594 122.39340650965 -61.73596917183 "" "" "" "" "" "" 21.024011939821374 0.023599685060538157 "" ""
"Gaia DR2 5289686051082557952" 1.365921 -1.009267 122.40169407473 -61.73246570809 "" "" "" "" "" "" 20.947911473864472 0.027567637692478116 0.21735232367398183 0.631607472722944
"Gaia DR2 5289686085442305408" 1.38731 -1.003334 122.44624673741 -61.72558950562 "" "" "" "" "" "" 20.854681780378236 0.028364768506323843 1.429056594143912 0.34632461617917576
"Gaia DR2 5289686154161781888" 1.42383 -1.006035 122.52352132358 -61.72663195322 "" "" "" "" "" "" 20.959277640323606 0.028676954761770117 "" ""
"Gaia DR2 5289686192817737344" 1.406036 -1.014101 122.48677015907 -61.73550150502 "" "" "" "" "" "" 21.04280916142622 0.022734138683766076 "" ""
"Gaia DR2 5289686222881266560" 1.422674 -1.000041 122.52050034459 -61.72069823462 "" "" "" "" "" "" 21.020173325362794 0.025589314057667758 "" ""
"Gaia DR2 5289686188521508608" 1.404445 -1.014194 122.48342404354 -61.73566660673 "" "" "" "" "" "" 20.677596565543396 0.015754963618250555 0.9172222982328222 0.35744701788654637
"Gaia DR2 5289686257241011584" 1.440833 -0.996166 122.55840388167 -61.71598947702 "" "" "" "" "" "" 21.023716179480466 0.02736900284796141 "" ""
"Gaia DR2 5289686295898953216" 1.445072 -0.992872 122.5670155047 -61.71250270395 "" "" "" "" "" "" 21.081876900973597 0.024215263383794875 "" ""
"Gaia DR2 5289686532118941568" 1.432113 -0.975836 122.53803616657 -61.69608692818 "" "" "" "" "" "" 20.79510025786165 0.019297732933364425 0.5226738922832546 0.24906095757017285
"Gaia DR2 5289686639494337024" 1.438466 -0.953929 122.5492757094 -61.67391217816 "" "" "" "" "" "" 21.08672359666648 0.02404173632915701 "" ""
"Gaia DR2 5289686605134602112" 1.424122 -0.95589 122.51926828919 -61.6765318126 "" "" "" "" "" "" 20.954550391088347 0.016979666569377962 3.027788087583378 0.3135497336740723
"Gaia DR2 5289686605136484352" 1.418081 -0.96997 122.50790858534 -61.69087209287 "" "" "" "" "" "" 20.807024265254498 0.014295560433154907 1.172559340731116 0.2185063991872748
"Gaia DR2 5289686738276269184" 1.476265 -1.014095 122.63489936787 -61.7322303077 "" "" "" "" "" "" 14.529040696882355 0.0021476963184513262 1.28516170869581 0.003230629310822674
"Gaia DR2 5289686708215895552" 1.493288 -1.017011 122.6710984039 -61.73432774017 "" "" "" "" "" "" 21.005389226807402 0.03668124545670188 "" ""
"Gaia DR2 5289687017450861568" 1.46781 -0.993114 122.61496441506 -61.71167705687 "" "" "" "" "" "" 20.8742175151969 0.014286269138920978 1.8084332007894197 0.36723252269736223
"Gaia DR2 5289686948732768640" 1.47247 -1.003823 122.62586236409 -61.72215131374 "" "" "" "" "" "" 21.099807762995354 0.027764823338220973 "" ""
"Gaia DR2 5289687047515017728" 1.472787 -0.978344 122.62397204142 -61.69668927318 "" "" "" "" "" "" 21.0324751571928 0.02689069549337618 "" ""
"Gaia DR2 5289687051811187200" 1.478672 -0.97065 122.63559344862 -61.68872538902 "" "" "" "" "" "" 21.27329784904653 0.03244528544284415 "" ""
"Gaia DR2 5289687017451449600" 1.468346 -0.98239 122.61502017758 -61.7009410999 "" "" "" "" "" "" 20.922427697117925 0.01554007425882231 1.4598543700837219 0.15487378884628145
"Gaia DR2 5289686948731970944" 1.467172 -0.998586 122.61416878885 -61.71717226161 "" "" "" "" "" "" 20.840600705878785 0.016685703642684367 1.0886569080821076 0.4375025531744007
"Gaia DR2 5289687154890521472" 1.488688 -0.974274 122.657055258 -61.69186576099 "" "" "" "" "" "" 21.22739174561748 0.04142089351321585 "" ""
"Gaia DR2 5289687081873688320" 1.49587 -0.987271 122.67350721952 -61.70450062063 "" "" "" "" "" "" 17.22841302639567 0.004486645002141096 1.600287720038903 0.01958787907554412
"Gaia DR2 5289687803429275776" 1.468714 -0.967396 122.61429540764 -61.68594791084 "" "" "" "" "" "" 20.763346835429086 0.016015830396233333 1.563204617762647 0.5572710077145799
"Gaia DR2 5289687837789022720" 1.459168 -0.959742 122.59343212374 -61.67875292002 "" "" "" "" "" "" 21.017670779955363 0.028685030486195202 "" ""
"Gaia DR2 5289687842083627136" 1.454765 -0.974349 122.58560803758 -61.69354926894 "" "" "" "" "" "" 20.40437712231743 0.028683527972827468 "" ""
"Gaia DR2 5289687910804648064" 1.481205 -0.952202 122.63906757961 -61.67017943673 "" "" "" "" "" "" 20.992526444455564 0.025006485053442877 "" ""
"Gaia DR2 5289687940868260992" 1.498481 -0.943258 122.67451765642 -61.66041866995 "" "" "" "" "" "" 21.08594040669906 0.03776340932283854 "" ""
"Gaia DR2 5289688151323087232" 1.457044 -0.925975 122.58561452559 -61.6451271461 "" "" "" "" "" "" 21.187638556109505 0.024364099788199502 "" ""
"Gaia DR2 5289688284464624768" 1.47965 -0.904674 122.63101866689 -61.62278502272 "" "" "" "" "" "" 18.17544871874055 0.003884966703373676 1.1644489044521045 0.015085224379010694
"Gaia DR2 5289688288761697280" 1.485821 -0.907747 122.6442984277 -61.6255604135 "" "" "" "" "" "" 21.08437571957891 0.01883330201073748 "" ""
"Gaia DR2 5289688598000208896" 1.491076 -0.911491 122.65572109546 -61.62904845223 "" "" "" "" "" "" 20.96710884731264 0.0265308635777244 0.7032886908860334 0.36311168054053594
"Gaia DR2 5289688597999417984" 1.498092 -0.906268 122.66993699515 -61.62349522992 "" "" "" "" "" "" 20.89845021464944 0.019174973738807492 1.1852098320686224 1.6697549859460554
"Gaia DR2 5289688666718896768" 1.489059 -0.898313 122.6501512694 -61.61598357485 "" "" "" "" "" "" 20.9537183030123 0.01845622389860447 "" ""
"Gaia DR2 5289689628793484416" 0.847002 -1.480254 121.33414725503 -62.22178181963 "" "" "" "" "" "" 21.10441676500386 0.023433982715445247 "" ""
"Gaia DR2 5289689594432154624" 0.865457 -1.483857 121.3739477468 -62.22486445001 "" "" "" "" "" "" 20.638533295802898 0.016101795009645346 0.9698382468460451 0.21079677402448868
"Gaia DR2 5289689624496553600" 0.846863 -1.488472 121.33434363799 -62.22999988625 "" "" "" "" "" "" 21.03009284969886 0.021433486130098652 "" ""
"Gaia DR2 5289689766230426368" 0.815506 -1.489417 121.26712811186 -62.23180075429 "" "" "" "" "" "" 21.152281553693783 0.020170672908433503 "" ""
"Gaia DR2 5289690174252254976" 0.778778 -1.479323 121.18777291657 -62.22267155637 "" "" "" "" "" "" 21.060560012471065 0.022999799299687016 "" ""
"Gaia DR2 5289690139892584704" 0.796886 -1.48075 121.22669126123 -62.22363019163 "" "" "" "" "" "" 20.97711960202402 0.01668442697867118 0.5773831022569027 0.30600602637428126
"Gaia DR2 5289690281627025408" 0.760256 -1.484679 121.1483337332 -62.22849397897 "" "" "" "" "" "" 20.762765326013035 0.012397926405292725 1.2982719210148126 0.3954181510533917
"Gaia DR2 5289690728304516352" 0.833289 -1.435341 121.30209466898 -62.1772659806 "" "" "" "" "" "" 17.640093728951662 0.010469408332793828 1.691019266090528 0.01413609629196463
"Gaia DR2 5289691067605521408" 0.883686 -1.46871 121.41209762107 -62.20920140977 "" "" "" "" "" "" 20.94378267105107 0.01469883572690182 1.867892078103047 0.22062522732190737
"Gaia DR2 5289691174979528960" 0.883099 -1.459482 121.41026210327 -62.19999474385 "" "" "" "" "" "" 21.012682927518522 0.01834027012357556 "" ""
"Gaia DR2 5289691170684675200" 0.891405 -1.45159 121.42756533675 -62.19186463194 "" "" "" "" "" "" 20.88613598958994 0.018843936366419945 0.8552403119012517 0.2958504944179979
"Gaia DR2 5289691209339960320" 0.90273 -1.443243 121.45129741851 -62.1831887575 "" "" "" "" "" "" 21.04431503712498 0.0209333116184844 "" ""
"Gaia DR2 5289691342483198720" 0.864643 -1.451651 121.37023276603 -62.19269622737 "" "" "" "" "" "" 18.974941475496284 0.009640045297582174 2.931946593996976 0.1329099435375199
"Gaia DR2 5289691484217867520" 0.888729 -1.428493 121.42038477715 -62.16885663576 "" "" "" "" "" "" 20.979246412115955 0.025171204441893927 1.7423245573127666 0.22972749543301885
"Gaia DR2 5289691587296804608" 0.894784 -1.408697 121.43209909732 -62.14889298486 "" "" "" "" "" "" 20.800263292949555 0.01377854555347986 1.5349135904921098 0.17075710380131284
"Gaia DR2 5289691582999807744" 0.899665 -1.396923 121.44179527519 -62.13698097825 "" "" "" "" "" "" 20.86281086808429 0.01974175675007526 0.49839333882450987 0.49509490747271245
"Gaia DR2 5289691656016811392" 0.940278 -1.413259 121.52972628709 -62.15208570909 "" "" "" "" "" "" 21.184719216196328 0.03342147582382488 "" ""
"Gaia DR2 5289691621656541952" 0.929725 -1.42401 121.50785144806 -62.16315482608 "" "" "" "" "" "" 20.96178865926188 0.021694555671440127 1.7098770355897486 0.24406786134730818
"Gaia DR2 5289691651719271808" 0.940376 -1.415178 121.53006343353 -62.15400110255 "" "" "" "" "" "" 20.647906616218904 0.01197662740071448 1.2627861374078364 0.21641959416352963
"Gaia DR2 5289691617359717504" 0.932515 -1.428399 121.51411079658 -62.16745617153 "" "" "" "" "" "" 20.88366382267725 0.023424157149355796 1.3429092083364225 0.3489432159615231
"Gaia DR2 5289691690376255488" 0.918582 -1.413928 121.48334911913 -62.15341474228 "" "" "" "" "" "" 20.960392931849263 0.019527078446309836 1.7339886964249018 0.2209487611298736
"Gaia DR2 5289691827814496128" 0.941652 -1.387469 121.53095710512 -62.12626731948 "" "" "" "" "" "" 20.93448177492888 0.017796444887051545 1.4006463552940112 0.2283781071190884
"Gaia DR2 5289691754798741376" 0.947456 -1.39976 121.54418372934 -62.13837163636 "" "" "" "" "" "" 20.674376386599302 0.012435260141023632 1.1197898668745303 0.1857997627831406
"Gaia DR2 5289691827815209856" 0.946563 -1.393486 121.54185704843 -62.13212935297 "" "" "" "" "" "" 20.92498982808277 0.020761437663609505 1.2834918042579275 0.39924026178179156
"Gaia DR2 5289692033973584000" 0.932559 -1.380503 121.51106371547 -62.11958328893 "" "" "" "" "" "" 20.894242439181564 0.01570773373485899 0.7687076784013627 0.38763583089308673
"Gaia DR2 5289692102694059520" 0.931511 -1.375594 121.50850079877 -62.1147086007 "" "" "" "" "" "" 20.107816197213168 0.009340548997564379 "" ""
"Gaia DR2 5289692205770041728" 0.866182 -1.411458 121.37107424174 -62.1524770187 "" "" "" "" "" "" 20.397711031048644 0.01577847993737022 "" ""
"Gaia DR2 5289692205772096640" 0.860772 -1.418796 121.35994334298 -62.15996449376 "" "" "" "" "" "" 21.076741179399402 0.029430370588607094 "" ""
"Gaia DR2 5289692377571024000" 0.877896 -1.386436 121.39459288951 -62.12713215514 "" "" "" "" "" "" 21.090490792713375 0.021146790291258693 "" ""
