EDR3Name _x _y RA_ICRS DE_ICRS Plx e_Plx pmRA e_pmRA pmDE e_pmDE Gmag e_Gmag BP-RP e_BP-RP prob0 probs_final
"Gaia EDR3 2211221070051520640" 0.072989 0.105473 357.15130039302 68.73868609435 0.1431 0.0531 -1.317 0.058 0.194 0.057 16.795338 0.002844 2.380707 0.014383392407491742 0.0 0.0
"Gaia EDR3 2211221070051521536" 0.077927 0.104058 357.16490588189 68.73725501283 -0.0283 0.0963 -3.237 0.1 0.174 0.096 17.841845 0.003004 1.991524 0.026076077093382742 0.0 0.0
"Gaia EDR3 2211221070051522432" 0.068617 0.094662 357.13915383421 68.72788973985 0.4723 0.0599 -3.394 0.069 -0.493 0.063 17.09311 0.002856 1.946463 0.013121663236835227 0.99 0.99
"Gaia EDR3 2211221100112596736" 0.083768 0.099096 357.18096012534 68.73227125376 0.4178 0.1283 0.146 0.161 -1.955 0.141 18.450558 0.003184 1.900831 0.03975209026015129 0.26 0.26
"Gaia EDR3 2211221100112604544" 0.088242 0.10293 357.19333648034 68.73608854457 0.3727 0.045 -1.8 0.051 -0.036 0.049 16.607038 0.002836 2.125441 0.01009499946445863 0.0 0.0
"Gaia EDR3 2211221100112611584" 0.094111 0.107311 357.20957089211 68.74044569983 0.1919 0.1122 -3.535 0.137 -0.806 0.117 18.284775 0.003056 1.796272 0.029966676909929085 0.99 0.99
"Gaia EDR3 2211221104411260672" 0.098634 0.108386 357.22205739925 68.7415007244 0.3365 0.072 1.791 0.078 -0.486 0.075 17.535378 0.00289 1.838282 0.015488247537827592 0.0 0.0
"Gaia EDR3 2211221104411261952" 0.086535 0.098164 357.18857912952 68.7313290123 0.5423 0.0339 -1.397 0.039 -3.736 0.038 16.04944 0.00279 2.089345 0.007491591842702878 0.0 0.0
"Gaia EDR3 2211221134472382336" 0.117217 0.124471 357.27354200209 68.75749585389 2.6209 0.1321 -1.654 0.164 -7.227 0.136 18.364937 0.003177 2.805601 0.047764328945031555 0.0 0.0
"Gaia EDR3 2211221138770999424" 0.110813 0.113089 357.25571185209 68.7461466039 0.156 0.1286 -0.787 0.165 0.244 0.142 18.386219 0.003201 2.141405 0.02955636423849329 0.0 0.0
"Gaia EDR3 2211221168832098560" 0.085964 0.111013 357.18714177155 68.74418008329 0.4576 0.094 -3.6 0.099 -0.567 0.093 17.790834 0.002947 1.830219 0.016170259746210103 0.98 0.98
"Gaia EDR3 2211221168832126720" 0.099131 0.125697 357.22364022627 68.75880934725 0.6686 0.031 -2.02 0.035 -4.476 0.033 15.750719 0.002792 1.759863 0.006363011730321754 0.0 0.0
"Gaia EDR3 2211221173130735616" 0.091431 0.114278 357.20225834654 68.74742297763 0.3349 0.1003 -3.298 0.109 -0.83 0.102 18.015614 0.002994 1.798958 0.023412242211429936 0.99 0.99
"Gaia EDR3 2211221207490472832" 0.114664 0.134016 357.26663170058 68.76705406469 0.1473 0.0404 -1.5 0.046 0.75 0.042 16.241238 0.002814 2.23697 0.006908775894763019 0.0 0.0
"Gaia EDR3 2211221207490473344" 0.106271 0.124546 357.24333241897 68.75762504503 0.2569 0.0454 0.505 0.053 -1.639 0.054 16.64989 0.002807 1.803199 0.013351731709365159 0.07 0.07
"Gaia EDR3 2211221237551437184" 0.133777 0.055956 357.31811625057 68.68888907424 0.1326 0.1338 1.979 0.158 -0.136 0.137 18.476507 0.00318 2.015564 0.04953202153031889 0.0 0.0
"Gaia EDR3 2211221237551458048" 0.126931 0.06175 357.29936945679 68.69472230519 2.1432 0.0218 -5.861 0.024 -4.557 0.023 15.099051 0.002786 1.666875 0.005133250267914508 0.0 0.0
"Gaia EDR3 2211221237551466240" 0.137344 0.067008 357.32811824124 68.69991872401 0.3116 0.0768 -0.352 0.083 0.803 0.087 17.584917 0.002885 1.901005 0.016199589020341198 0.0 0.0
"Gaia EDR3 2211221241850238848" 0.131674 0.06003 357.31239682378 68.69297510963 0.425 0.1635 -0.545 0.169 0.08 0.161 17.948305 0.003373 1.971779 0.028577762289818204 0.0 0.0
"Gaia EDR3 2211221271911215872" 0.145442 0.072407 357.35050648964 68.70526637198 0.1418 0.0922 -2.958 0.102 -2.554 0.099 17.986189 0.002975 1.923605 0.019566347531885075 0.0 0.0
"Gaia EDR3 2211221310569711616" 0.134785 0.070298 357.3211287097 68.70322450639 0.3463 0.0648 -0.331 0.071 -3.53 0.075 17.354158 0.002875 1.831789 0.013534160629898848 0.0 0.0
"Gaia EDR3 2211221310569713408" 0.125078 0.063112 357.29429198989 68.69609484112 0.2423 0.0874 -4.13 0.092 -1.426 0.092 17.794329 0.002971 1.906508 0.023921737856196435 0.29 0.29
"Gaia EDR3 2211221379289191680" 0.156564 0.072926 357.38114003319 68.70571029792 0.3955 0.1152 -2.36 0.141 -0.406 0.112 18.302902 0.003096 2.013596 0.03216611540938434 0.06 0.06
"Gaia EDR3 2211221409350201216" 0.175669 0.088272 357.43407964397 68.72091392574 0.0416 0.1126 -1.593 0.139 -0.427 0.111 18.243666 0.003094 1.871447 0.02760028109239092 0.0 0.0
"Gaia EDR3 2211221478069708672" 0.17282 0.09986 357.42647844562 68.73252320446 0.024 0.0511 -1.925 0.059 -0.15 0.052 16.970516 0.002838 1.658772 0.010360307122658324 0.0 0.0
"Gaia EDR3 2211221546789172736" 0.142192 0.09388 357.34193355336 68.72676021543 0.3642 0.1407 -1.815 0.166 -0.296 0.144 18.380024 0.003932 1.851486 0.02751838378583881 0.0 0.0
"Gaia EDR3 2211221546789186560" 0.14755 0.099582 357.35680545583 68.73242688752 0.5841 0.0486 1.438 0.053 -3.143 0.052 16.805243 0.002829 2.095581 0.009722428463544677 0.0 0.0
"Gaia EDR3 2211221581148918912" 0.130868 0.095997 357.31075714823 68.7289463736 0.2021 0.1099 0.804 0.131 -2.037 0.113 18.189747 0.00305 1.979015 0.019100260250149236 0.0 0.0
"Gaia EDR3 2211221585447610624" 0.124532 0.084871 357.29312299262 68.71785628968 1.499 0.1427 5.469 0.171 -1.192 0.15 18.467188 0.003309 2.786381 0.08497679447495662 0.0 0.0
"Gaia EDR3 2211221615508675200" 0.151418 0.103723 357.36754686623 68.73654234523 -0.3421 0.1257 -0.367 0.137 0.922 0.124 17.614653 0.003313 2.433054 0.018008690705183267 0.0 0.0
"Gaia EDR3 2211221615508677888" 0.144543 0.105317 357.34861926531 68.73818145607 0.2238 0.132 -3.152 0.163 -4.351 0.129 18.464706 0.003144 1.884796 0.040110040650342946 0.0 0.0
"Gaia EDR3 2211221615511563008" 0.147833 0.10345 357.35765774671 68.73629336821 0.6394 0.1303 -2.48 0.161 0.301 0.13 18.43937 0.003158 1.949472 0.027609129081588905 0.0 0.0
"Gaia EDR3 2211221619807343360" 0.153304 0.112333 357.3729098014 68.74513872588 0.3711 0.0643 -3.817 0.07 -1.834 0.064 17.244766 0.002902 2.023945 0.013740573389257186 0.0 0.0
"Gaia EDR3 2211221619807344640" 0.137304 0.101773 357.32859565831 68.73468355086 0.3037 0.0401 -2.464 0.044 -2.828 0.043 16.43846 0.002806 2.095375 0.006864392371248916 0.0 0.0
"Gaia EDR3 2211221619807346304" 0.148841 0.103383 357.36043430745 68.73621974084 0.5763 0.0857 -2.077 0.097 0.176 0.084 17.800043 0.00295 1.895599 0.017255193450907425 0.0 0.0
"Gaia EDR3 2211221654167084928" 0.170945 0.112774 357.42158209786 68.74545128699 0.5216 0.0557 -5.497 0.064 0.498 0.056 17.112785 0.002849 2.261944 0.012536947056776994 0.0 0.0
"Gaia EDR3 2211221684228155264" 0.172857 0.107077 357.42673481724 68.73973962912 1.5942 0.1329 0.413 0.167 -3.59 0.128 18.423578 0.003221 2.668572 0.05564239531235643 0.0 0.0
"Gaia EDR3 2211221722886558592" 0.155113 0.112815 357.37790922046 68.74560809796 0.9792 0.0331 1.114 0.037 -2.71 0.034 16.086561 0.002791 1.791556 0.006509249789890353 0.0 0.0
"Gaia EDR3 2211221787308096384" 0.200218 0.106498 357.50217229231 68.73893167328 0.9812 0.1263 10.213 0.162 7.305 0.125 18.447924 0.00311 2.132732 0.040732677575904264 0.0 0.0
"Gaia EDR3 2211221791606048896" 0.190849 0.094969 357.47606406675 68.72748605119 1.1629 0.0633 3.088 0.071 -3.244 0.063 17.342657 0.002897 2.006401 0.015522349768091933 0.0 0.0
"Gaia EDR3 2211221791606392704" 0.198945 0.105038 357.49862560578 68.7374834938 0.2632 0.0416 -2.904 0.048 -0.218 0.043 16.036686 0.002915 1.72516 0.006947415315148318 0.0 0.0
"Gaia EDR3 2211221825966131712" 0.219208 0.11364 357.5547320162 68.74589491316 0.3527 0.0494 -2.872 0.056 -0.877 0.05 16.72072 0.002829 1.672691 0.00896705066175024 0.0 0.0
"Gaia EDR3 2211221856026849280" 0.194445 0.109475 357.4863251033 68.74196015395 0.5956 0.0913 2.67 0.104 1.108 0.093 17.762527 0.003018 2.195614 0.021416218578973217 0.0 0.0
"Gaia EDR3 2211221860325861888" 0.203894 0.122769 357.51272091426 68.75516875429 0.1009 0.0443 -1.721 0.055 -0.476 0.047 16.614351 0.002825 2.252297 0.009726903045549696 0.0 0.0
"Gaia EDR3 2211221894685599488" 0.211941 0.127981 357.53506282718 68.76030630276 0.8335 0.0666 -7.275 0.077 -3.48 0.069 17.37399 0.002881 1.929461 0.014085338045045996 0.0 0.0
"Gaia EDR3 2211221894685601280" 0.222511 0.128084 357.56424181678 68.76030584774 0.3255 0.0676 -1.609 0.079 0.389 0.069 17.356123 0.002887 1.768217 0.014626430907847768 0.0 0.0
"Gaia EDR3 2211221894685601408" 0.207081 0.121153 357.52147486034 68.75352403518 0.3925 0.0435 -5.594 0.055 -1.226 0.047 16.540108 0.002801 1.607733 0.00820191193938264 0.0 0.0
"Gaia EDR3 2211221894685601920" 0.210904 0.12192 357.53204267153 68.75425473263 0.2845 0.0798 -0.068 0.099 2.012 0.082 17.664928 0.002928 1.747902 0.024671984530030173 0.0 0.0
"Gaia EDR3 2211221894685602688" 0.20896 0.11896 357.52660239258 68.75131381201 0.4694 0.0656 -1.025 0.079 0.819 0.074 17.259432 0.002864 1.844975 0.012361020682132419 0.0 0.0
"Gaia EDR3 2211221894686161280" 0.219174 0.126922 357.55499886194 68.75917692869 0.3586 0.1272 -1.803 0.177 -0.883 0.137 18.434546 0.003163 1.742115 0.03345117023638618 0.0 0.0
"Gaia EDR3 2211221924746355712" 0.233653 0.126174 357.59494087226 68.75828146604 0.4619 0.1313 1.314 0.179 -2.03 0.137 18.45577 0.003158 1.918076 0.046991639425475906 0.0 0.0
"Gaia EDR3 2211221929045338368" 0.239366 0.138816 357.61108523516 68.77086252489 0.3751 0.0339 -2.4 0.04 -1.042 0.039 15.933249 0.002789 1.443588 0.005925571637985978 0.0 0.0
"Gaia EDR3 2211221929045343616" 0.229906 0.12363 357.58452718072 68.75577734492 0.3629 0.0243 -5.525 0.029 -3.51 0.026 15.368672 0.002776 1.597208 0.005511655364640091 0.0 0.0
"Gaia EDR3 2211221959106117632" 0.256166 0.139933 357.65751226552 68.77179198911 0.2507 0.0975 -0.29 0.108 1.013 0.096 17.934475 0.002982 1.768843 0.03742882470942249 0.0 0.0
"Gaia EDR3 2211221993465861888" 0.235917 0.141494 357.60163851799 68.77357745161 0.3154 0.1262 -3.431 0.165 -0.297 0.133 18.29431 0.003201 1.904182 0.03275542371410831 0.0 0.0
"Gaia EDR3 2211221997764810112" 0.2345 0.147988 357.59791397089 68.78008533732 0.7516 0.025 -2.78 0.029 -2.04 0.027 15.446255 0.002776 1.625008 0.005252404258402168 0.0 0.0
"Gaia EDR3 2211222027825626112" 0.247997 0.156908 357.63547485751 68.78885888518 0.2252 0.0894 -3.76 0.097 -0.695 0.084 17.799147 0.00295 1.764347 0.021537780438682697 0.0 0.0
"Gaia EDR3 2211222032124548224" 0.242867 0.152063 357.62115120811 68.78407046393 0.6707 0.0301 -2.504 0.034 -2.476 0.032 15.782347 0.002789 2.056335 0.00659124917691554 0.0 0.0
"Gaia EDR3 2211222066480087552" 0.194449 0.1243 357.48669161165 68.75678414039 0.5578 0.1053 -2.873 0.126 -0.531 0.109 18.044376 0.003093 2.023871 0.05172706489845275 0.0 0.0
"Gaia EDR3 2211222066484284928" 0.203773 0.138452 357.51278379936 68.77085285547 0.1358 0.141 -1.348 0.172 -0.345 0.151 18.069794 0.003368 1.691587 0.035828646065411085 0.0 0.0
"Gaia EDR3 2211222066484289536" 0.193876 0.123616 357.48509617901 68.75610509479 0.5272 0.0158 -2.97 0.019 -0.434 0.017 14.332039 0.002769 2.229821 0.004936501640050839 0.0 0.0
"Gaia EDR3 2211222100844026752" 0.205466 0.132727 357.51731298598 68.76511206679 0.2327 0.0491 0.344 0.06 -0.99 0.056 16.790113 0.002836 2.29127 0.011295359717334348 0.0 0.0
"Gaia EDR3 2211222100844027520" 0.210393 0.13289 357.53092029519 68.76522948125 0.4928 0.0874 -2.705 0.105 -0.398 0.091 17.807423 0.00298 1.934715 0.02043849655612093 0.0 0.0
"Gaia EDR3 2211222100844591104" 0.212309 0.142926 357.53647344761 68.77524689 1.1984 0.0436 0.421 0.052 -2.82 0.049 16.583755 0.00314 2.058088 0.01138007914658196 0.0 0.0
"Gaia EDR3 2211222130904805760" 0.193558 0.134911 357.48448955688 68.76740315495 0.3078 0.1219 -1.433 0.168 -0.108 0.126 18.355782 0.00314 1.816038 0.023814867306588793 0.0 0.0
"Gaia EDR3 2211222135203760640" 0.198009 0.137099 357.49683077206 68.76955176934 0.2078 0.082 -3.954 0.098 -0.647 0.089 17.639084 0.00291 1.766686 0.016097442903391802 0.0 0.0
"Gaia EDR3 2211222169564085248" 0.210572 0.146423 357.53176718466 68.77875986578 0.1788 0.0505 -1.491 0.064 -0.145 0.055 16.846523 0.00284 2.31914 0.011912163319859224 0.0 0.0
"Gaia EDR3 2211222199623225472" 0.229824 0.156576 357.5852410741 68.78872169711 1.7341 0.0092 -0.195 0.011 -7.272 0.01 12.337386 0.002758 1.251279 0.004757240384645389 0.0 0.0
"Gaia EDR3 2211222199624300160" 0.223625 0.144468 357.5677720967 68.77667753722 0.6451 0.0887 1.451 0.102 1.564 0.092 17.833706 0.002976 2.07267 0.022207382344791644 0.0 0.0
"Gaia EDR3 2211222203923234944" 0.237822 0.159112 357.60742094394 68.79117415747 0.2188 0.0533 -0.135 0.071 -0.768 0.061 16.989893 0.002841 1.559914 0.010400031664288618 0.0 0.0
"Gaia EDR3 2211222203923235584" 0.233846 0.155678 357.59633132531 68.78778236635 0.1586 0.0626 -1.381 0.078 -1.381 0.066 17.261787 0.002873 1.812996 0.014850958719229163 0.0 0.0
"Gaia EDR3 2211222272642707584" 0.235835 0.166036 357.60213066178 68.79811846287 0.7743 0.0369 5.188 0.043 -4.05 0.039 16.284264 0.002801 1.813873 0.007842486360326315 0.0 0.0
"Gaia EDR3 2211222272642709888" 0.237135 0.163298 357.60564323185 68.79536720267 0.4757 0.0527 -6.718 0.063 -0.361 0.058 16.968458 0.002885 1.836611 0.01170190950604774 0.0 0.0
"Gaia EDR3 2211222302703560960" 0.248625 0.171554 357.63766275934 68.80349646158 0.372 0.0886 -2.823 0.098 0.077 0.086 17.847431 0.002974 1.802494 0.021003999862971235 0.0 0.0
"Gaia EDR3 2211222307002445312" 0.239456 0.169437 357.61224484502 68.8014803137 0.3344 0.0785 -3.156 0.089 0.096 0.077 17.65469 0.002909 2.020805 0.026564848883695043 0.0 0.0
"Gaia EDR3 2211222307002448000" 0.242237 0.165771 357.61982241202 68.79778455835 0.1733 0.0308 -1.763 0.035 0.303 0.032 15.856212 0.002798 2.391553 0.007417690834461362 0.0 0.0
"Gaia EDR3 2211222341361846656" 0.120094 0.104855 357.28119090584 68.73786447515 0.9834 0.0837 -8.828 0.088 -0.791 0.094 17.72838 0.002924 1.900368 0.018774881020024677 0.0 0.0
"Gaia EDR3 2211222375721582592" 0.136884 0.11672 357.32769059075 68.74963218679 1.9886 0.0241 10.036 0.027 1.625 0.026 15.349902 0.00278 1.75097 0.005628525172881626 0.0 0.0
"Gaia EDR3 2211222375721583744" 0.149006 0.119782 357.36119271361 68.75261710886 0.5036 0.0945 -2.243 0.107 -2.363 0.093 17.980259 0.00299 2.014301 0.02296620378882219 0.0 0.0
"Gaia EDR3 2211222375721584128" 0.142157 0.116384 357.34223286137 68.74926376832 2.1362 0.034 8.681 0.038 2.997 0.036 16.123213 0.002805 1.984175 0.006933350327173731 0.0 0.0
"Gaia EDR3 2211222375721585152" 0.13667 0.11119 357.32700648571 68.74410418062 0.6332 0.0425 3.544 0.048 1.03 0.048 16.544819 0.002812 1.847636 0.010877140181516013 0.0 0.0
"Gaia EDR3 2211222405782699904" 0.132618 0.122678 357.31601981513 68.75561633085 1.0543 0.0886 -5.594 0.1 -2.255 0.096 17.825626 0.002946 2.024817 0.017967507293153273 0.0 0.0
"Gaia EDR3 2211222440142430336" 0.138795 0.120026 357.33302064888 68.75292619695 1.1659 0.1284 1.693 0.157 -2.588 0.131 18.392862 0.00317 2.414639 0.03620839967716204 0.0 0.0
"Gaia EDR3 2211222444442626176" 0.145754 0.133927 357.35247403343 68.76678326588 0.3591 0.0813 -4.99 0.093 -0.859 0.081 17.67858 0.002934 2.220249 0.017984754295478817 0.0 0.0
"Gaia EDR3 2211222474501133312" 0.161152 0.132948 357.39496904861 68.76569813915 0.878 0.0119 0.116 0.015 -1.988 0.012 12.552528 0.002762 2.182366 0.00480975173143388 0.0 0.0
"Gaia EDR3 2211222478796106240" 0.162772 0.132394 357.39943227425 68.76513237349 0.9619 0.0837 -3.39 0.101 -0.583 0.082 17.748749 0.002916 2.116776 0.02995479495450211 0.0 0.0
"Gaia EDR3 2211222478800796800" 0.153189 0.127443 357.37287904907 68.76024962312 0.3825 0.0719 -3.789 0.081 -0.346 0.07 17.477716 0.002899 1.815744 0.01716831761426423 0.05 0.05
"Gaia EDR3 2211222478800797952" 0.153866 0.123542 357.37467415486 68.75634384535 0.3353 0.0266 -3.489 0.03 -0.893 0.027 15.598006 0.002783 2.319064 0.00749768234814614 0.18 0.18
"Gaia EDR3 2211222508861929344" 0.172408 0.134176 357.42607327055 68.76684132702 0.6764 0.1131 -4.927 0.152 0.364 0.111 18.297382 0.003071 2.108986 0.037704753550691986 0.0 0.0
"Gaia EDR3 2211222547515579264" 0.164141 0.144422 357.40345619147 68.77714949229 0.4923 0.0724 -2.406 0.084 -0.111 0.072 17.562235 0.002926 1.968071 0.016610277966039165 0.0 0.0
"Gaia EDR3 2211222577581447040" 0.183453 0.156923 357.45708680553 68.78949914644 1.5746 0.0865 8.883 0.1 0.502 0.089 17.780508 0.002945 2.257523 0.027809500470045004 0.0 0.0
"Gaia EDR3 2211222581880348544" 0.176955 0.152159 357.43902485631 68.78478882717 0.6926 0.1112 -2.571 0.129 2.549 0.117 17.819103 0.003175 2.045982 0.028518835987102344 0.0 0.0
"Gaia EDR3 2211222616239746560" 0.124537 0.131315 357.2938521339 68.7642996793 0.0569 0.0734 -1.487 0.082 -0.084 0.078 17.395844 0.002903 1.320015 0.011306760250687527 0.0 0.0
"Gaia EDR3 2211222646307168512" 0.147575 0.145971 357.35772436689 68.77881462699 0.4807 0.0978 -5.969 0.124 0.187 0.095 17.861174 0.002988 1.957783 0.02142464152279789 0.0 0.0
"Gaia EDR3 2211222650599486080" 0.139011 0.131979 357.33382314017 68.76487858107 0.8926 0.1129 -1.157 0.145 -4.215 0.115 18.206585 0.003168 2.258493 0.027622963586650704 0.0 0.0
"Gaia EDR3 2211222684959222272" 0.117412 0.138727 357.27428818991 68.77175019398 0.1834 0.0575 -0.563 0.068 0.028 0.062 17.066484 0.002842 2.343146 0.01601490182300219 0.0 0.0
"Gaia EDR3 2211222715020399232" 0.14149 0.153874 357.34105084145 68.78675712678 0.456 0.1279 -4.864 0.165 -0.952 0.121 18.406963 0.003115 1.976898 0.03557701993233015 0.0 0.0
"Gaia EDR3 2211222715020402304" 0.148384 0.155578 357.36013417921 68.78841611788 -0.0292 0.0755 -2.367 0.097 -1.254 0.073 17.531776 0.002898 2.33215 0.015820799289768404 0.0 0.0
"Gaia EDR3 2211222719318960128" 0.143528 0.157318 357.34674502509 68.79018744578 0.3615 0.0314 -2.164 0.036 -0.412 0.032 15.905914 0.002787 1.688438 0.005714961140863534 0.0 0.0
"Gaia EDR3 2211222719318960512" 0.13763 0.151494 357.33034276318 68.78440117369 1.315 0.0324 -6.34 0.038 -6.738 0.035 15.615288 0.002777 1.704477 0.005621495021310377 0.0 0.0
"Gaia EDR3 2211222719318960768" 0.138221 0.146344 357.3318880013 68.77924813106 0.4176 0.0642 -2.036 0.072 -0.107 0.067 17.299847 0.002881 1.794952 0.011533526096106904 0.0 0.0
"Gaia EDR3 2211222719318960896" 0.135442 0.143995 357.32416980296 68.7769158347 0.2956 0.0623 -3.433 0.071 -2.802 0.066 17.261738 0.002873 1.841953 0.012819586242955977 0.0 0.0
"Gaia EDR3 2211222749380134784" 0.162505 0.153096 357.39911168588 68.78583590163 1.2481 0.0956 9.447 0.112 5.743 0.096 18.034164 0.003028 2.337145 0.02417547992277228 0.0 0.0
"Gaia EDR3 2211222788038776320" 0.169069 0.153572 357.41726173353 68.78626307388 1.7257 0.0312 9.115 0.037 -0.631 0.033 15.920175 0.002802 1.898286 0.006128161131145227 0.0 0.0
"Gaia EDR3 2211222818099617280" 0.158498 0.156198 357.3880994578 68.78896670845 1.2526 0.1197 -4.777 0.158 -0.854 0.119 18.336424 0.003135 2.443678 0.03686426524884314 0.0 0.0
"Gaia EDR3 2211222818099627776" 0.154748 0.161282 357.37783292464 68.79407669296 0.3038 0.1264 -0.909 0.164 0.301 0.125 18.402512 0.003121 2.231632 0.03637060591815528 0.0 0.0
"Gaia EDR3 2211222822398510592" 0.162915 0.162532 357.40043520736 68.79526831334 0.2202 0.0963 -2.55 0.116 0.158 0.096 17.986698 0.003011 2.122232 0.03379804186577464 0.0 0.0
"Gaia EDR3 2211222822398511104" 0.165117 0.16218 357.40651586984 68.79489990175 0.2937 0.0219 -3.257 0.026 -2.167 0.023 15.108938 0.002778 2.309338 0.00522734418316641 0.0 0.0
"Gaia EDR3 2211222852459395456" 0.173754 0.177041 357.4307150838 68.80969440669 0.3975 0.1103 -9.201 0.142 0.089 0.113 18.207594 0.00305 1.916042 0.027710000433690162 0.0 0.0
"Gaia EDR3 2211222886819080192" 0.191813 0.14999 357.48002912634 68.78249627163 0.1723 0.1243 -2.703 0.164 -0.178 0.128 18.43106 0.003086 1.556036 0.025743922664303094 0.0 0.0
"Gaia EDR3 2211222886819081216" 0.202654 0.151579 357.51002144491 68.78398958726 0.0338 0.0889 -0.746 0.104 -0.433 0.095 17.844347 0.003001 2.623358 0.024896373122177403 0.0 0.0
"Gaia EDR3 2211222886819085952" 0.193415 0.154256 357.48455789449 68.78674867181 0.6067 0.1209 -2.15 0.16 0.494 0.126 18.376602 0.003143 2.199263 0.03568041757678683 0.0 0.0
"Gaia EDR3 2211222891117996288" 0.202467 0.158048 357.50966899133 68.79045996907 0.939 0.0234 6.254 0.028 -4.9 0.025 15.264612 0.002775 1.936494 0.005183317875425429 0.0 0.0
"Gaia EDR3 2211222921178844416" 0.215732 0.166089 357.546548575 68.79837586323 0.4515 0.0954 -2.902 0.113 3.085 0.104 17.98202 0.002999 2.025787 0.025931761255317015 0.0 0.0
"Gaia EDR3 2211222921178849152" 0.221068 0.169082 357.56138504913 68.80131600588 0.2238 0.1084 -4.05 0.148 -0.786 0.12 18.146093 0.003059 1.879124 0.021627170313655558 0.0 0.0
"Gaia EDR3 2211222955538573184" 0.192159 0.159063 357.48120264996 68.79156550549 0.4536 0.097 -4.642 0.121 -0.169 0.101 18.01274 0.002975 2.055937 0.0329424683111021 0.0 0.0
"Gaia EDR3 2211222955538580736" 0.198313 0.163772 357.49832716086 68.79622103318 0.1537 0.1065 -3.294 0.124 -2.021 0.111 17.963806 0.002976 1.86791 0.02044403049981967 0.0 0.0
"Gaia EDR3 2211222959837470336" 0.196784 0.161074 357.49403524444 68.79353599779 0.6916 0.0771 -6.751 0.093 -1.62 0.087 17.401012 0.002921 1.988207 0.01914768559083318 0.0 0.0
"Gaia EDR3 2211223028556949376" 0.23276 0.172694 357.59382004279 68.8048084266 0.9792 0.0935 0.447 0.107 -9.159 0.092 17.966291 0.002989 2.17808 0.03243950212807556 0.0 0.0
"Gaia EDR3 2211223062918002688" 0.251282 0.191509 357.64563722452 68.82342095716 0.4676 0.0671 0.451 0.078 1.545 0.068 17.384935 0.002874 2.006809 0.014555902326373884 0.0 0.0
"Gaia EDR3 2211223092977573376" 0.235408 0.188112 357.60159556511 68.82019774198 0.5163 0.0999 -1.487 0.122 -1.997 0.105 18.081375 0.003014 2.001547 0.020342113261133908 0.0 0.0
"Gaia EDR3 2211223092977575424" 0.228932 0.188225 357.58367559218 68.82037872801 1.2415 0.0274 -0.499 0.033 -20.322 0.029 15.668598 0.002778 1.708131 0.0060639205987136485 -1.0 -1.0
"Gaia EDR3 2211223092977580416" 0.236734 0.19206 357.60538391407 68.82413154795 0.1479 0.1184 -3.676 0.147 -1.245 0.122 18.347256 0.003102 1.924423 0.02830065654006576 0.0 0.0
"Gaia EDR3 2211223127337328512" 0.248497 0.198929 357.63815831648 68.83087165167 0.0266 0.0757 -1.061 0.088 -0.181 0.078 17.632545 0.002919 2.500538 0.02796310920011503 0.0 0.0
"Gaia EDR3 2211223131636156544" 0.245505 0.197474 357.62982705353 68.82944984813 0.128 0.0484 -2.118 0.057 -0.479 0.052 16.85436 0.002836 2.419442 0.016447522293898228 0.0 0.0
"Gaia EDR3 2211223165991674752" 0.19347 0.169885 357.48508568497 68.80237580984 0.4553 0.1308 -3.198 0.171 -0.805 0.138 18.438866 0.003132 1.871513 0.03391501504288013 0.0 0.0
"Gaia EDR3 2211223200355633536" 0.204436 0.179179 357.51564810532 68.81157132093 0.7367 0.0284 2.302 0.034 -0.104 0.032 15.672564 0.002793 2.156488 0.005941200105673197 0.0 0.0
"Gaia EDR3 2211223230415374336" 0.188701 0.182401 357.4721905301 68.81493274638 1.0007 0.0123 2.748 0.015 -2.779 0.015 12.404744 0.002762 2.298575 0.004798299240199889 0.0 0.0
"Gaia EDR3 2211223230416529152" 0.192331 0.186532 357.48233555118 68.81903282853 0.4161 0.0617 3.318 0.074 2.308 0.07 17.24025 0.002874 2.234879 0.018413364162266875 0.0 0.0
"Gaia EDR3 2211223230416530432" 0.19411 0.187839 357.4872907744 68.82032387459 0.0861 0.1214 -1.282 0.157 0.813 0.13 18.2891 0.003109 1.991888 0.04074489077402398 0.0 0.0
"Gaia EDR3 2211223234715367424" 0.197732 0.186192 357.49727468594 68.81864525597 0.6265 0.0179 -2.001 0.022 0.858 0.02 14.674279 0.002772 1.852723 0.005185372220008697 0.0 0.0
"Gaia EDR3 2211223234715367552" 0.187623 0.181535 357.46918685085 68.81407543218 0.0847 0.0918 -2.411 0.106 -0.07 0.1 17.768269 0.003032 2.151754 0.036290716863974684 0.0 0.0
"Gaia EDR3 2211223264776277632" 0.21004 0.193342 357.53152288645 68.82568128288 0.5645 0.0726 0.794 0.09 0.62 0.077 17.484287 0.002918 1.899969 0.013593701345728812 0.0 0.0
"Gaia EDR3 2211223269075100672" 0.21306 0.202443 357.54012480083 68.83475334023 0.211 0.0358 -1.217 0.042 -0.256 0.039 16.263323 0.002811 2.303249 0.008008281404294854 0.0 0.0
"Gaia EDR3 2211223269075103360" 0.210859 0.196159 357.53386490793 68.82849063542 0.3065 0.0637 -1.399 0.078 0.293 0.068 17.246996 0.00288 2.242355 0.012764461990654764 0.0 0.0
