EDR3Name _x _y RA_ICRS DE_ICRS Plx e_Plx pmRA e_pmRA pmDE e_pmDE Gmag e_Gmag BP-RP e_BP-RP
"Gaia EDR3 5644553742487835520" -0.145374 0.324722 124.56643615073 -29.4251797526 "" "" "" "" "" "" 15.5501 0.004607 "" ""
"Gaia EDR3 5644554635847720448" -0.268733 0.249047 124.42457712338 -29.50060070738 "" "" "" "" "" "" 13.308601 0.004797 0.754638 0.005538149610346324
"Gaia EDR3 5644558209253985920" -0.251287 0.390239 124.44502406808 -29.35945485514 "" "" "" "" "" "" 17.013979 0.00548 1.085008 0.00879272062819403
"Gaia EDR3 5644558209260401664" -0.251248 0.390373 124.4450694073 -29.35932028334 "" "" "" "" "" "" 17.034008 0.008083 1.08572 0.008552451097831634
"Gaia EDR3 5644564119120894464" 0.287324 -0.078526 125.06454195642 -29.82811920408 "" "" "" "" "" "" 15.655724 0.020378 0.74846 0.006409665035150617
"Gaia EDR3 5644568414087248640" 0.476894 -0.017687 125.28272411078 -29.76655801736 "" "" "" "" "" "" 17.810839 0.006131 "" ""
"Gaia EDR3 5644572193658226688" 0.479972 0.065445 125.28581181395 -29.68341321678 "" "" "" "" "" "" 17.498447 0.011855 1.01458 0.07460689723298645
"Gaia EDR3 5644572296737401472" 0.47699 0.081589 125.28229130244 -29.66728422034 "" "" "" "" "" "" 18.298698 0.004129 "" ""
"Gaia EDR3 5644573563756761856" 0.432446 0.123092 125.23082240514 -29.62598366089 "" "" "" "" "" "" 18.17372 0.011715 1.209999 0.014975917612028607
"Gaia EDR3 5644576832223917440" 0.271742 0.010521 125.0463018325 -29.73911643379 "" "" "" "" "" "" 18.077908 0.021436 0.95059 0.029560558003103296
"Gaia EDR3 5644577210195093888" 0.162891 -0.01928 124.92099596873 -29.76915312723 "" "" "" "" "" "" 15.462444 0.009632 1.084807 0.00514881531515644
"Gaia EDR3 5644577381979994624" 0.201878 0.021595 124.96581554333 -29.7282076771 "" "" "" "" "" "" 17.159922 0.003158 "" ""
"Gaia EDR3 5644578614638041984" 0.268876 0.063533 125.0428377478 -29.68611296454 "" "" "" "" "" "" 18.36816 0.011548 1.129042 0.018830586664902473
"Gaia EDR3 5644579924610351488" 0.300041 0.120415 125.0785149407 -29.62914274773 "" "" "" "" "" "" 17.493155 0.012126 1.030266 0.009157907909229834
"Gaia EDR3 5644580440010500608" 0.137842 0.01822 124.89207946662 -29.73169153608 "" "" "" "" "" "" 14.23151 0.018759 0.79763 0.006817903672833657
"Gaia EDR3 5644581230280541312" 0.192687 0.098124 124.95506205913 -29.65169673084 "" "" "" "" "" "" 16.338076 0.008448 0.982829 0.0066404412723910285
"Gaia EDR3 5644581298990141312" 0.161644 0.09602 124.91934482696 -29.65385578238 "" "" "" "" "" "" 16.73997 0.003419 1.193145 0.008065238831445309
"Gaia EDR3 5644581299000056960" 0.161645 0.095867 124.91934647296 -29.6540093514 "" "" "" "" "" "" 16.545395 0.004059 1.203686 0.006274161596450263
"Gaia EDR3 5644582776458476800" 0.241803 0.126388 125.01150054026 -29.62332688563 "" "" "" "" "" "" 17.746433 0.006809 0.880169 0.008664317308129475
"Gaia EDR3 5644582776472658688" 0.241819 0.126318 125.01151890181 -29.62339687717 "" "" "" "" "" "" 17.78088 0.010082 0.861193 0.027986773174303026
"Gaia EDR3 5644584116502466304" 0.160308 0.18572 124.91764324223 -29.56415847494 "" "" "" "" "" "" 15.877008 0.008944 1.22505 0.04809089533465302
"Gaia EDR3 5644585903204632320" 0.413527 0.212239 125.20863807784 -29.53691759863 "" "" "" "" "" "" 14.284099 0.009541 1.340929 0.004881243606466673
"Gaia EDR3 5644586521680425472" 0.376062 0.206524 125.16560158104 -29.54277913185 "" "" "" "" "" "" 17.477434 0.01395 1.197615 0.0107307903791946
"Gaia EDR3 5644587002716283520" 0.363153 0.258655 125.1505486269 -29.49069674589 "" "" "" "" "" "" 15.838269 0.008212 0.793227 0.005159577295667402
"Gaia EDR3 5644587346313617152" 0.430038 0.223422 125.22756000721 -29.52566568106 "" "" "" "" "" "" 17.37785 0.011364 2.253346 0.010102456534858292
"Gaia EDR3 5644591710000921856" 0.351536 0.300776 125.13703350991 -29.44861687804 "" "" "" "" "" "" 17.191936 0.012161 0.89946 0.008184774960931323
"Gaia EDR3 5644612806881103488" 0.476175 0.373992 125.27976797667 -29.37489132643 "" "" "" "" "" "" 13.6277 0.009662 0.463464 0.0047554935346895465
"Gaia EDR3 5644616895689510784" 0.433815 0.444312 125.23081487694 -29.30476387869 "" "" "" "" "" "" 17.591097 0.010493 1.307663 0.010939867212508756
"Gaia EDR3 5644629230838420608" 0.066058 0.144056 124.80931704544 -29.60592847707 "" "" "" "" "" "" 18.100395 0.013245 1.233759 0.016009990290369525
"Gaia EDR3 5644629505714832384" 0.116357 0.171368 124.86713262075 -29.57857046399 "" "" "" "" "" "" 12.98124 0.010357 0.787867 0.0047517209459954236
"Gaia EDR3 5644629918033188992" 0.029269 0.149127 124.76700205101 -29.60087488348 "" "" "" "" "" "" 17.249014 0.007088 0.796463 0.010145552050880175
"Gaia EDR3 5644630880104176640" 0.060468 0.230258 124.80282918383 -29.5197297016 "" "" "" "" "" "" 16.111404 0.010521 1.140719 0.005412843227905602
"Gaia EDR3 5644632529371538560" 0.100193 0.278795 124.84842424657 -29.47116072825 "" "" "" "" "" "" 17.930424 0.005165 "" ""
"Gaia EDR3 5644634212998782592" 0.03453 0.29552 124.77299589319 -29.4544795967 "" "" "" "" "" "" 18.156494 0.00417 "" ""
"Gaia EDR3 5644634453517054592" -0.035569 0.258095 124.69247673291 -29.491904443 "" "" "" "" "" "" 17.732973 0.006187 "" ""
"Gaia EDR3 5644635514362214912" 0.057545 0.295519 124.79942721543 -29.45447037728 "" "" "" "" "" "" 18.271612 0.011567 2.923056 0.037285242676392744
"Gaia EDR3 5644635518668813184" 0.057539 0.295621 124.79941962543 -29.45436864339 "" "" "" "" "" "" 18.426168 0.006554 2.985411 0.1241483795112616
"Gaia EDR3 5644635621748005760" 0.07123 0.303635 124.81513711636 -29.4463456902 "" "" "" "" "" "" 13.776631 0.005714 0.777084 0.00476269545992522
"Gaia EDR3 5644636308942733312" 0.078964 0.351015 124.82397522507 -29.39896024121 "" "" "" "" "" "" 18.465073 0.006219 "" ""
"Gaia EDR3 5644636755612874624" 0.04331 0.362727 124.78304603352 -29.38726947204 "" "" "" "" "" "" 18.409447 0.016511 1.219423 0.027390123064415794
"Gaia EDR3 5644638026922752640" 0.213836 0.31724 124.97886423502 -29.43253942258 "" "" "" "" "" "" 16.75674 0.004298 "" ""
"Gaia EDR3 5644639676191660416" 0.219197 0.401713 124.98480924691 -29.34805512346 "" "" "" "" "" "" 18.268686 0.07275 "" ""
"Gaia EDR3 5644640466470758528" 0.330905 0.421611 125.11288889621 -29.32785348548 "" "" "" "" "" "" 18.127747 0.006431 "" ""
"Gaia EDR3 5644640844427873792" 0.324459 0.454283 125.10537605067 -29.29520227691 "" "" "" "" "" "" 18.076677 0.008996 1.190125 0.014425086674496757
"Gaia EDR3 5644640844429786880" 0.324388 0.45427 125.10529487632 -29.29521542238 "" "" "" "" "" "" 18.148155 0.005124 1.201624 0.031147579371025188
"Gaia EDR3 5644642180155581568" 0.161499 0.390577 124.91863770597 -29.35930020073 "" "" "" "" "" "" 17.806252 0.005648 1.167238 0.008706037015347518
"Gaia EDR3 5644642184451113728" 0.161431 0.390585 124.91855881774 -29.35929210719 "" "" "" "" "" "" 17.975914 0.013345 1.173027 0.013769789991794859
"Gaia EDR3 5644642283234746880" 0.119994 0.381298 124.87102892001 -29.36863648162 "" "" "" "" "" "" 17.945791 0.009545 1.127234 0.011984149952133701
"Gaia EDR3 5644643833727077504" 0.160887 0.481076 124.91777087964 -29.26880213648 "" "" "" "" "" "" 16.276094 0.010337 1.514504 0.005788071287005701
"Gaia EDR3 5644646823024438912" -0.089892 0.32854 124.6301389997 -29.42142549723 "" "" "" "" "" "" 14.702315 0.003019 "" ""
"Gaia EDR3 5644649846679720192" -0.030852 0.425077 124.69795360296 -29.32492433823 "" "" "" "" "" "" 18.309774 0.00471 "" ""
"Gaia EDR3 5644650224636839680" -0.051528 0.46108 124.67426048082 -29.28891243088 "" "" "" "" "" "" 18.298847 0.005264 "" ""
"Gaia EDR3 5644651358508466944" -0.133475 0.402568 124.58021531199 -29.34735008951 "" "" "" "" "" "" 16.098383 0.011488 1.133754 0.0058926706056078295
"Gaia EDR3 5644651839544638592" -0.137576 0.458558 124.57559751554 -29.29135469299 "" "" "" "" "" "" 17.163809 0.009051 1.098681 0.008423732569963786
"Gaia EDR3 5644652492373482880" -0.161542 0.459105 124.54811854743 -29.29077160153 "" "" "" "" "" "" 18.458942 0.00725 "" ""
"Gaia EDR3 5644653282653616384" -0.114833 0.473343 124.60169306697 -29.27659755797 "" "" "" "" "" "" 17.999712 0.010754 1.010059 0.014592116507887299
"Gaia EDR3 5692587930868792320" -0.437947 0.244158 124.23013449055 -29.50489652339 "" "" "" "" "" "" 18.204676 0.010254 1.117682 0.014705368540651631
"Gaia EDR3 5692587935175965696" -0.437968 0.244216 124.23011044622 -29.50483749788 "" "" "" "" "" "" 18.331945 0.009778 1.136105 0.040515630135614204
"Gaia EDR3 5692589064749013120" -0.481321 0.298146 124.18059287069 -29.45071183656 "" "" "" "" "" "" 15.729719 0.012423 1.093475 0.005145903564077891
